epoch,loss_total,loss_data,loss_physics,loss_ic,param_0,param_1
0,15.303738594055176,2.501776933670044,1.0574634075164795,11.744498252868652,0.25,0.25
1,13.948144912719727,2.1662654876708984,0.8317601680755615,10.950119018554688,0.25,0.25
2,13.077735900878906,1.9692566394805908,0.6930485963821411,10.415431022644043,0.25,0.25
3,12.723691940307617,1.8879207372665405,0.6537868976593018,10.181983947753906,0.25,0.25
4,12.250374794006348,1.7823048830032349,0.5900418758392334,9.87802791595459,0.25,0.25
5,11.921473503112793,1.676358699798584,0.5315229892730713,9.713591575622559,0.25,0.25
6,11.385871887207031,1.5698304176330566,0.4572773873806,9.358763694763184,0.25,0.25
7,10.937047958374023,1.45160710811615,0.37794792652130127,9.10749340057373,0.25,0.25
8,10.483393669128418,1.3498985767364502,0.3210330009460449,8.812461853027344,0.25,0.25
9,10.071353912353516,1.2525032758712769,0.2662820816040039,8.552568435668945,0.25,0.25
10,9.566248893737793,1.1525496244430542,0.2026517689228058,8.211047172546387,0.25,0.25
11,9.149213790893555,1.062092900276184,0.15921232104301453,7.927908420562744,0.25,0.25
12,8.78630256652832,0.9787282347679138,0.11825745552778244,7.689317226409912,0.25,0.25
13,8.444330215454102,0.9029962420463562,0.08594454079866409,7.455389499664307,0.25,0.25
14,8.059060096740723,0.8317312598228455,0.06370207667350769,7.1636271476745605,0.25,0.25
15,7.723205089569092,0.7664216160774231,0.04104556888341904,6.915738105773926,0.25,0.25
16,7.426222801208496,0.7138859629631042,0.03366274759173393,6.678674221038818,0.25,0.25
17,7.1382951736450195,0.6636393070220947,0.027302782982587814,6.447352886199951,0.25,0.25
18,6.886501789093018,0.6222549080848694,0.030740369111299515,6.233506679534912,0.25,0.25
19,6.646745681762695,0.5892519354820251,0.04023807868361473,6.017255783081055,0.25,0.25
20,6.441500186920166,0.5632871389389038,0.05702383816242218,5.8211894035339355,0.25,0.25
21,6.2434258460998535,0.5436831712722778,0.07968347519636154,5.620059013366699,0.25,0.25
22,6.077472686767578,0.5303996801376343,0.10471907258033752,5.44235372543335,0.25,0.25
23,5.924837589263916,0.5216341614723206,0.13101273775100708,5.272190570831299,0.25,0.25
24,5.7923760414123535,0.5167181491851807,0.15799985826015472,5.1176581382751465,0.25,0.25
25,5.664853572845459,0.5141040086746216,0.1846587359905243,4.966090679168701,0.25,0.25
26,5.547977447509766,0.5125808715820312,0.210388645529747,4.825007915496826,0.25,0.25
27,5.431602954864502,0.5089558959007263,0.2303907871246338,4.692256450653076,0.25,0.25
28,5.308348178863525,0.4987492859363556,0.2351924329996109,4.574406623840332,0.25,0.25
29,5.170820236206055,0.4851115942001343,0.2245035469532013,4.461205005645752,0.25,0.25
30,5.021206855773926,0.4700854420661926,0.19825837016105652,4.35286283493042,0.25,0.25
31,4.865565776824951,0.45204249024391174,0.16370117664337158,4.24982213973999,0.25,0.25
32,4.723832607269287,0.4383357763290405,0.1318674087524414,4.153629302978516,0.25,0.25
33,4.607965469360352,0.4244198203086853,0.11071936786174774,4.072826385498047,0.25,0.25
