epoch,loss_total,loss_data,loss_physics,loss_ic,param_0,param_1
0,15.19131851196289,2.4803307056427,1.0586748123168945,11.652313232421875,0.25,0.25
1,13.91289234161377,2.156507968902588,0.820355236530304,10.936029434204102,0.25,0.25
2,13.246892929077148,1.99557626247406,0.713834822177887,10.537481307983398,0.25,0.25
3,12.819307327270508,1.9049835205078125,0.6646240949630737,10.249699592590332,0.25,0.25
4,12.413473129272461,1.7985740900039673,0.5963442921638489,10.0185546875,0.25,0.25
5,11.894416809082031,1.6924798488616943,0.5366204977035522,9.665316581726074,0.25,0.25
6,11.396458625793457,1.5805693864822388,0.4653586745262146,9.350530624389648,0.25,0.25
7,10.920390129089355,1.4655472040176392,0.38886940479278564,9.065973281860352,0.25,0.25
8,10.4617280960083,1.3572918176651,0.3245087265968323,8.779927253723145,0.25,0.25
9,9.989363670349121,1.2508134841918945,0.2624795138835907,8.476070404052734,0.25,0.25
10,9.568525314331055,1.151416540145874,0.20881131291389465,8.208297729492188,0.25,0.25
11,9.188207626342773,1.0611194372177124,0.15866345167160034,7.968425273895264,0.25,0.25
12,8.742820739746094,0.9711986184120178,0.11745211482048035,7.654170513153076,0.25,0.25
13,8.339012145996094,0.8914863467216492,0.08041705191135406,7.367108345031738,0.25,0.25
14,8.0018949508667,0.8237979412078857,0.05787935107946396,7.120217800140381,0.25,0.25
15,7.666993141174316,0.7596552968025208,0.039574168622493744,6.867763519287109,0.25,0.25
16,7.344826698303223,0.703589677810669,0.029315093532204628,6.611921787261963,0.25,0.25
17,7.07822847366333,0.6580398678779602,0.026936817914247513,6.393251895904541,0.25,0.25
18,6.826949596405029,0.6185860633850098,0.031887236982584,6.17647647857666,0.25,0.25
19,6.588802814483643,0.5860064625740051,0.04278358072042465,5.960012912750244,0.25,0.25
20,6.379398345947266,0.5616594552993774,0.059902388602495193,5.75783634185791,0.25,0.25
21,6.194969177246094,0.5439890027046204,0.08212519437074661,5.568854808807373,0.25,0.25
22,6.036458492279053,0.5323290228843689,0.10961790382862091,5.394511699676514,0.25,0.25
23,5.88983154296875,0.5251445174217224,0.14034707844257355,5.224339962005615,0.25,0.25
24,5.760411262512207,0.5221748352050781,0.17180795967578888,5.0664286613464355,0.25,0.25
25,5.64747953414917,0.5217428207397461,0.20214758813381195,4.92358922958374,0.25,0.25
26,5.538349628448486,0.5203644037246704,0.22714421153068542,4.790841102600098,0.25,0.25
27,5.428657531738281,0.516305685043335,0.24299344420433044,4.669358253479004,0.25,0.25
28,5.308536529541016,0.5060458779335022,0.2470865249633789,4.555404186248779,0.25,0.25
29,5.1741790771484375,0.48903998732566833,0.23155933618545532,4.453579902648926,0.25,0.25
30,5.019906520843506,0.47037768363952637,0.20605601370334625,4.343472957611084,0.25,0.25
31,4.859078407287598,0.4513080418109894,0.1694890409708023,4.23828125,0.25,0.25
32,4.708138465881348,0.4344884753227234,0.13292331993579865,4.140726566314697,0.25,0.25
33,4.605762958526611,0.427195280790329,0.1134202629327774,4.065147399902344,0.25,0.25
34,4.7417120933532715,0.40883389115333557,0.19474287331104279,4.1381354331970215,0.25,0.25
35,4.95622444152832,0.43857064843177795,0.33094027638435364,4.186713695526123,0.25,0.25
36,4.720836639404297,0.3846455514431,0.2161659598350525,4.120025157928467,0.25,0.25
37,4.468298435211182,0.37379738688468933,0.2165590077638626,3.877941846847534,0.25,0.25
38,4.248685836791992,0.3679007291793823,0.15042483806610107,3.7303600311279297,0.25,0.25
39,4.2119460105896,0.3563039004802704,0.1427338421344757,3.7129082679748535,0.25,0.25
40,4.069042682647705,0.34232595562934875,0.14759951829910278,3.5791172981262207,0.25,0.25
41,3.9739880561828613,0.335233598947525,0.13481001555919647,3.5039443969726562,0.25,0.25
42,3.863945722579956,0.3314070701599121,0.10903412103652954,3.423504590988159,0.25,0.25
43,3.77134370803833,0.3245628774166107,0.09516886621713638,3.351612091064453,0.25,0.25
44,3.6849708557128906,0.3123546838760376,0.09643527865409851,3.2761809825897217,0.25,0.25
45,3.609485626220703,0.3039000630378723,0.09133642166852951,3.2142491340637207,0.25,0.25
46,3.541386365890503,0.30045750737190247,0.08596757799386978,3.154961347579956,0.25,0.25
47,3.4711854457855225,0.2957809567451477,0.07367289811372757,3.101731538772583,0.25,0.25
48,3.40312123298645,0.2851022481918335,0.07765129208564758,3.040367603302002,0.25,0.25
49,3.326815128326416,0.27700477838516235,0.07044563442468643,2.9793646335601807,0.25,0.25
50,3.274613380432129,0.2738412022590637,0.06566885858774185,2.935103416442871,0.25,0.25
51,3.2145421504974365,0.26957061886787415,0.060947246849536896,2.8840243816375732,0.25,0.25
52,3.1595635414123535,0.2656329274177551,0.0576956607401371,2.8362350463867188,0.25,0.25
53,3.1052446365356445,0.26156851649284363,0.05220571532845497,2.7914702892303467,0.25,0.25
54,3.0505893230438232,0.25553151965141296,0.049993809312582016,2.7450640201568604,0.25,0.25
55,3.003167152404785,0.251132994890213,0.04880556836724281,2.703228712081909,0.25,0.25
56,2.9542970657348633,0.2494129091501236,0.04514841362833977,2.659735679626465,0.25,0.25
57,2.9078335762023926,0.24635721743106842,0.04084581136703491,2.6206305027008057,0.25,0.25
58,2.8623876571655273,0.24308015406131744,0.03858587145805359,2.580721616744995,0.25,0.25018975
59,2.8179867267608643,0.24100980162620544,0.034489940851926804,2.5424869060516357,0.25,0.25044593
60,2.7753612995147705,0.23714512586593628,0.03318009525537491,2.5050361156463623,0.25,0.25074667
61,2.733342409133911,0.23375916481018066,0.03061177209019661,2.4689714908599854,0.25,0.25105155
62,2.6950762271881104,0.231673464179039,0.028893418610095978,2.43450927734375,0.25019574,0.25135526
63,2.6565606594085693,0.22719858586788177,0.029007790610194206,2.4003543853759766,0.2504572,0.2516587
64,2.6180076599121094,0.22326228022575378,0.028559498488903046,2.3661859035491943,0.25076646,0.25195417
65,2.580678939819336,0.2190466672182083,0.02773050218820572,2.333901882171631,0.25107095,0.25221157
66,2.5437257289886475,0.21472352743148804,0.027280619367957115,2.3017215728759766,0.2514038,0.25242117
67,2.5067782402038574,0.21249417960643768,0.023965993896126747,2.270318031311035,0.25176698,0.25254473
68,2.4710564613342285,0.20749197900295258,0.024299120530486107,2.2392654418945312,0.25215575,0.25258404
69,2.4366049766540527,0.20366956293582916,0.023699011653661728,2.2092363834381104,0.2525592,0.252546
70,2.4012115001678467,0.1991436630487442,0.023205425590276718,2.1788623332977295,0.25295612,0.25248024
71,2.367520570755005,0.19558921456336975,0.02332417108118534,2.1486072540283203,0.25331658,0.25241163
72,2.335599422454834,0.19106906652450562,0.025183474645018578,2.119346857070923,0.25362816,0.25236872
73,2.307199239730835,0.1897277981042862,0.02620118483901024,2.0912702083587646,0.2538707,0.2523561
74,2.2810471057891846,0.18333768844604492,0.035024385899305344,2.062685012817383,0.25404477,0.25242805
75,2.2522504329681396,0.18353471159934998,0.034109245985746384,2.034606456756592,0.2541786,0.25257275
76,2.225140333175659,0.1781998723745346,0.040358297526836395,2.006582260131836,0.2542957,0.25279984
77,2.201279640197754,0.17800942063331604,0.04386453703045845,1.9794057607650757,0.25441888,0.25309223
78,2.174670696258545,0.17259535193443298,0.04997613653540611,1.952099084854126,0.25458416,0.2534372
79,2.1352181434631348,0.1686064898967743,0.041314639151096344,1.9252971410751343,0.25480238,0.25382113
80,2.10660982131958,0.1639154702425003,0.04345879703760147,1.8992356061935425,0.2550759,0.25423512
81,2.085409641265869,0.1623927354812622,0.049298591911792755,1.87371826171875,0.2554027,0.25467327
82,2.061955690383911,0.1613389402627945,0.0510738380253315,1.8495428562164307,0.25577116,0.25513127
83,2.035159111022949,0.15723004937171936,0.05193297937512398,1.8259960412979126,0.25617513,0.2556046
84,2.0071253776550293,0.15406398475170135,0.051386263221502304,1.8016750812530518,0.25660837,0.25608647
85,1.984708547592163,0.1525070071220398,0.055137019604444504,1.777064561843872,0.2570642,0.2565772
86,1.9627128839492798,0.1499292254447937,0.060890693217515945,1.7518929243087769,0.25753644,0.25707707
