epoch,loss_total,loss_data,loss_physics,loss_ic,param_0,param_1
0,15.304000854492188,2.5020387172698975,1.0574636459350586,11.744498252868652,4.0039907,4.000036
1,13.948442459106445,2.166515350341797,0.8318082690238953,10.950119018554688,4.006988,4.00301
2,13.078180313110352,1.9694960117340088,0.6932603120803833,10.415423393249512,4.010063,4.0057335
3,12.724259376525879,1.8881639242172241,0.6541048884391785,10.181990623474121,4.0134525,4.008718
4,12.251197814941406,1.7825582027435303,0.5905588865280151,9.878081321716309,4.0169935,4.011725
5,11.922836303710938,1.6766382455825806,0.5324006676673889,9.713797569274902,4.020604,4.014816
6,11.387685775756836,1.5701309442520142,0.4586836099624634,9.358871459960938,4.0242248,4.0180407
7,10.939780235290527,1.4519306421279907,0.38013818860054016,9.107711791992188,4.027866,4.0213523
8,10.487018585205078,1.35024094581604,0.32416656613349915,8.812610626220703,4.031559,4.0247774
9,10.076358795166016,1.2528588771820068,0.2704654633998871,8.553034782409668,4.0353317,4.028321
10,9.572545051574707,1.152962565422058,0.20814964175224304,8.211432456970215,4.039188,4.0319834
11,9.156993865966797,1.0625535249710083,0.16600041091442108,7.928439617156982,4.0431376,4.0357723
12,8.795191764831543,0.9791953563690186,0.12620750069618225,7.689788818359375,4.047186,4.039694
13,8.454063415527344,0.9034758806228638,0.09461919218301773,7.455968379974365,4.0513344,4.0437417
14,8.06934928894043,0.832216739654541,0.07254199683666229,7.164590358734131,4.0555778,4.0478945
15,7.732116222381592,0.7667966485023499,0.04886426404118538,6.916455268859863,4.0599008,4.0520716
16,7.433081150054932,0.7141702771186829,0.039438240230083466,6.67947244644165,4.064273,4.0560727
17,7.140718460083008,0.6637046337127686,0.02908463217318058,6.447929382324219,4.0686293,4.0593896
18,6.881441593170166,0.6220693588256836,0.026212556287646294,6.23315954208374,4.07284,4.061191
19,6.632407188415527,0.5889093279838562,0.02700168266892433,6.016496181488037,4.076667,4.061122
20,6.414357662200928,0.5628458261489868,0.032111890614032745,5.819399833679199,4.0797343,4.0595946
21,6.200196743011475,0.5432395935058594,0.04064304381608963,5.616313934326172,4.081643,4.057125
22,6.01540994644165,0.5301362872123718,0.049299728125333786,5.43597412109375,4.082177,4.054034
23,5.841660499572754,0.5222129821777344,0.057765986770391464,5.26168155670166,4.081415,4.050503
24,5.68687629699707,0.519294798374176,0.06627334654331207,5.101308345794678,4.079596,4.046635
25,5.539093017578125,0.5205667614936829,0.07522282749414444,4.94330358505249,4.0769725,4.042498
26,5.405654430389404,0.525885820388794,0.08440281450748444,4.795365810394287,4.073744,4.0381355
27,5.283420085906982,0.5335758328437805,0.09295246005058289,4.656891822814941,4.0700536,4.033581
28,5.166265487670898,0.5406504273414612,0.0980486124753952,4.527566432952881,4.0660033,4.028858
29,5.05706262588501,0.5460116267204285,0.10224650800228119,4.408804416656494,4.0616655,4.0239916
30,4.952427864074707,0.5496007204055786,0.10433631390333176,4.29849100112915,4.057096,4.0190043
31,4.846947193145752,0.5474778413772583,0.10824639350175858,4.19122314453125,4.05234,4.0139213
32,4.738663196563721,0.539451003074646,0.11011528223752975,4.089097023010254,4.04744,4.0087724
33,4.625412464141846,0.5213955640792847,0.10899585485458374,3.995021104812622,4.0424404,4.0035977
34,4.511155128479004,0.4945836365222931,0.10652326047420502,3.910048246383667,4.0374,3.998457
35,4.413773059844971,0.45458027720451355,0.10976985841989517,3.8494229316711426,4.032413,3.9934485
36,4.3476972579956055,0.42892956733703613,0.10418475419282913,3.8145828247070312,4.027539,3.9886408
37,4.358964920043945,0.39550331234931946,0.1305520385503769,3.832909345626831,4.022953,3.9841995
38,4.295057773590088,0.38304945826530457,0.16954967379570007,3.7424588203430176,4.018622,3.9800837
39,4.050213813781738,0.3546244502067566,0.10941287875175476,3.5861763954162598,4.014696,3.9764183
40,3.975789785385132,0.34017446637153625,0.12230891734361649,3.5133063793182373,4.011148,3.9731863
41,3.8730077743530273,0.3275470733642578,0.09984872490167618,3.4456119537353516,4.007969,3.9703507
42,3.756193161010742,0.3129766881465912,0.09718527644872665,3.3460311889648438,4.0051913,3.9679224
43,3.6866817474365234,0.3028040826320648,0.0834343284368515,3.300443410873413,4.0027747,3.9658766
44,3.6068458557128906,0.2944898307323456,0.08704962581396103,3.225306272506714,4.000675,3.96417
45,3.5122971534729004,0.28549134731292725,0.06881964951753616,3.1579861640930176,3.9989169,3.9627907
46,3.4574074745178223,0.2775135040283203,0.0743720605969429,3.1055219173431396,3.9975128,3.9617288
47,3.3881704807281494,0.2728888690471649,0.06557998061180115,3.049701690673828,3.9964187,3.960955
48,3.3197929859161377,0.2665932774543762,0.061774842441082,2.991424798965454,3.9956412,3.960483
49,3.2592577934265137,0.2598954141139984,0.054878734052181244,2.944483518600464,3.9951966,3.9603136
50,3.20688796043396,0.25601792335510254,0.05641181021928787,2.894458293914795,3.9950764,3.960418
51,3.1537556648254395,0.2522727847099304,0.05313641205430031,2.848346471786499,3.9952745,3.9607873
52,3.1036970615386963,0.24848046898841858,0.05251411721110344,2.8027024269104004,3.9957733,3.9614127
53,3.0548782348632812,0.2444322258234024,0.052867501974105835,2.7575786113739014,3.9965565,3.9622815
54,3.004124164581299,0.24116107821464539,0.04959176108241081,2.7133712768554688,3.997607,3.9633741
55,2.962989568710327,0.23827111721038818,0.04968097805976868,2.675037384033203,3.9989088,3.9646723
56,2.9183237552642822,0.23440717160701752,0.05058155208826065,2.6333351135253906,4.000449,3.9661698
57,2.8728890419006348,0.23152701556682587,0.04899676516652107,2.592365264892578,4.002212,3.9678538
58,2.83375883102417,0.22878631949424744,0.04900141432881355,2.555971145629883,4.0041795,3.9697056
59,2.7928149700164795,0.22490519285202026,0.04907156527042389,2.5188381671905518,4.0063353,3.9717126
60,2.752455949783325,0.22057677805423737,0.05034944787621498,2.481529712677002,4.008672,3.973868
61,2.713853359222412,0.2176811248064041,0.05053940787911415,2.4456329345703125,4.0111785,3.9761572
