traj_id,t,x0,x1,ic0,ic1,data_type
0,0.0,1.335626370866422,3.936672936148769,1.335626370866422,3.936672936148769,hill
0,0.02512562814070352,1.327298969255004,3.8638096063765692,1.335626370866422,3.936672936148769,hill
0,0.05025125628140704,1.319177586392474,3.7927489051720786,1.335626370866422,3.936672936148769,hill
0,0.07537688442211056,1.3112581299951345,3.7234550257578047,1.335626370866422,3.936672936148769,hill
0,0.10050251256281408,1.303535514836196,3.6558834732752366,1.335626370866422,3.936672936148769,hill
0,0.1256281407035176,1.2960040811409088,3.589984725670163,1.335626370866422,3.936672936148769,hill
0,0.15075376884422112,1.288659446534985,3.525720437922391,1.335626370866422,3.936672936148769,hill
0,0.17587939698492464,1.2814970706240083,3.4630508823628317,1.335626370866422,3.936672936148769,hill
0,0.20100502512562815,1.2745124188600385,3.401936382478043,1.335626370866422,3.936672936148769,hill
0,0.22613065326633167,1.267701076814847,3.3423383127813864,1.335626370866422,3.936672936148769,hill
0,0.2512562814070352,1.2610587329050496,3.2842189476608854,1.335626370866422,3.936672936148769,hill
0,0.2763819095477387,1.2545812153232778,3.2275417845206285,1.335626370866422,3.936672936148769,hill
0,0.30150753768844224,1.2482644000780339,3.172270739145339,1.335626370866422,3.936672936148769,hill
0,0.32663316582914576,1.242104311667438,3.1183710265783153,1.335626370866422,3.936672936148769,hill
0,0.35175879396984927,1.2360970515774559,3.065808535493261,1.335626370866422,3.936672936148769,hill
0,0.3768844221105528,1.2302388525924293,3.014550303402035,1.335626370866422,3.936672936148769,hill
0,0.4020100502512563,1.2245259972352598,2.964563803020344,1.335626370866422,3.936672936148769,hill
0,0.4271356783919598,1.2189548634453282,2.9158173419416427,1.335626370866422,3.936672936148769,hill
0,0.45226130653266333,1.2135219725638282,2.868280482500559,1.335626370866422,3.936672936148769,hill
0,0.47738693467336685,1.2082239309151346,2.8219235306199093,1.335626370866422,3.936672936148769,hill
0,0.5025125628140704,1.203057345895724,2.776716801603224,1.335626370866422,3.936672936148769,hill
0,0.5276381909547739,1.1980189538673738,2.7326317391781982,1.335626370866422,3.936672936148769,hill
0,0.5527638190954774,1.193105583658192,2.6896405961370005,1.335626370866422,3.936672936148769,hill
0,0.577889447236181,1.188314126712955,2.647716173156852,1.335626370866422,3.936672936148769,hill
0,0.6030150753768845,1.1836415521422645,2.60683195047758,1.335626370866422,3.936672936148769,hill
0,0.628140703517588,1.1790849171676154,2.566962179294143,1.335626370866422,3.936672936148769,hill
0,0.6532663316582915,1.1746413513947824,2.52808174415149,1.335626370866422,3.936672936148769,hill
0,0.678391959798995,1.1703080366151262,2.4901659862094547,1.335626370866422,3.936672936148769,hill
0,0.7035175879396985,1.1660822398230124,2.4531909921394806,1.335626370866422,3.936672936148769,hill
0,0.7286432160804021,1.1619613018946169,2.417133495066145,1.335626370866422,3.936672936148769,hill
0,0.7537688442211056,1.1579426013707137,2.381970557672754,1.335626370866422,3.936672936148769,hill
0,0.7788944723618091,1.1540235914311454,2.34767989572162,1.335626370866422,3.936672936148769,hill
0,0.8040201005025126,1.15020180369742,2.3142399113261094,1.335626370866422,3.936672936148769,hill
0,0.8291457286432161,1.1464748341759035,2.2816295699560136,1.335626370866422,3.936672936148769,hill
0,0.8542713567839196,1.1428403409029881,2.249828379833169,1.335626370866422,3.936672936148769,hill
0,0.8793969849246231,1.1392960415902629,2.218816371327097,1.335626370866422,3.936672936148769,hill
0,0.9045226130653267,1.1358397112696794,2.188574076350633,1.335626370866422,3.936672936148769,hill
0,0.9296482412060302,1.1324691785379037,2.1590824954986316,1.335626370866422,3.936672936148769,hill
0,0.9547738693467337,1.1291823141477777,2.130322998225216,1.335626370866422,3.936672936148769,hill
0,0.9798994974874372,1.1259770425560183,2.10227742388418,1.335626370866422,3.936672936148769,hill
0,1.0050251256281408,1.122851336341474,2.0749280328896766,1.335626370866422,3.936672936148769,hill
0,1.0301507537688444,1.1198032121896517,2.048257471581512,1.335626370866422,3.936672936148769,hill
0,1.0552763819095479,1.1168307284359211,2.0222487507286364,1.335626370866422,3.936672936148769,hill
0,1.0804020100502514,1.1139319826087257,1.9968852240326327,1.335626370866422,3.936672936148769,hill
0,1.105527638190955,1.1111051089727888,1.9721505666312047,1.335626370866422,3.936672936148769,hill
0,1.1306532663316584,1.1083483010488504,1.9480289721420048,1.335626370866422,3.936672936148769,hill
0,1.155778894472362,1.1056598647941374,1.9245056179825677,1.335626370866422,3.936672936148769,hill
0,1.1809045226130654,1.1030381137545004,1.901565747969587,1.335626370866422,3.936672936148769,hill
0,1.206030150753769,1.1004814051658673,1.8791949882003973,1.335626370866422,3.936672936148769,hill
0,1.2311557788944725,1.0979881432585763,1.857379375965339,1.335626370866422,3.936672936148769,hill
0,1.256281407035176,1.095556778384238,1.8361053521079294,1.335626370866422,3.936672936148769,hill
0,1.2814070351758795,1.0931857681908614,1.8153594213139277,1.335626370866422,3.936672936148769,hill
0,1.306532663316583,1.0908736006478084,1.7951283535757003,1.335626370866422,3.936672936148769,hill
0,1.3316582914572865,1.0886188134701276,1.7753993541518023,1.335626370866422,3.936672936148769,hill
0,1.35678391959799,1.08641997715552,1.75615991514336,1.335626370866422,3.936672936148769,hill
0,1.3819095477386936,1.084275693410749,1.7373978017254037,1.335626370866422,3.936672936148769,hill
0,1.407035175879397,1.0821845990259626,1.719101086046547,1.335626370866422,3.936672936148769,hill
0,1.4321608040201006,1.0801453880253558,1.7012583410434483,1.335626370866422,3.936672936148769,hill
0,1.4572864321608041,1.0781567752457364,1.6838583217595515,1.335626370866422,3.936672936148769,hill
0,1.4824120603015076,1.07621750478394,1.6668900392584953,1.335626370866422,3.936672936148769,hill
0,1.5075376884422111,1.0743263516612775,1.650342775187755,1.335626370866422,3.936672936148769,hill
0,1.5326633165829147,1.0724821209446322,1.6342060740883737,1.335626370866422,3.936672936148769,hill
0,1.5577889447236182,1.0706836488607336,1.618469753144702,1.335626370866422,3.936672936148769,hill
0,1.5829145728643217,1.0689298016545474,1.6031238921954771,1.335626370866422,3.936672936148769,hill
0,1.6080402010050252,1.06721947240126,1.588158805839239,1.335626370866422,3.936672936148769,hill
0,1.6331658291457287,1.0655515814776273,1.5735650475585607,1.335626370866422,3.936672936148769,hill
0,1.6582914572864322,1.0639250757576157,1.559333402682055,1.335626370866422,3.936672936148769,hill
0,1.6834170854271358,1.0623389280354938,1.5454548833364843,1.335626370866422,3.936672936148769,hill
0,1.7085427135678393,1.0607921381177425,1.5319207380008444,1.335626370866422,3.936672936148769,hill
0,1.7336683417085428,1.0592837297100952,1.5187224242684574,1.335626370866422,3.936672936148769,hill
0,1.7587939698492463,1.0578127499871233,1.5058516050809416,1.335626370866422,3.936672936148769,hill
0,1.7839195979899498,1.0563782691444175,1.4933001448098566,1.335626370866422,3.936672936148769,hill
0,1.8090452261306533,1.0549793796448177,1.481060102661373,1.335626370866422,3.936672936148769,hill
0,1.8341708542713568,1.053615198041766,1.4691237486302642,1.335626370866422,3.936672936148769,hill
0,1.8592964824120604,1.052284865881985,1.457483571398212,1.335626370866422,3.936672936148769,hill
0,1.8844221105527639,1.050987543324639,1.4461322225025495,1.335626370866422,3.936672936148769,hill
0,1.9095477386934674,1.0497224110763683,1.4350625332674931,1.335626370866422,3.936672936148769,hill
0,1.934673366834171,1.0484886698154512,1.4242675097656396,1.335626370866422,3.936672936148769,hill
0,1.9597989949748744,1.047285539774553,1.4137403291671158,1.335626370866422,3.936672936148769,hill
0,1.984924623115578,1.0461122635451074,1.4034743642774075,1.335626370866422,3.936672936148769,hill
0,2.0100502512562817,1.0449681014930619,1.393463143425941,1.335626370866422,3.936672936148769,hill
0,2.035175879396985,1.0438523311254844,1.3837003449239904,1.335626370866422,3.936672936148769,hill
0,2.0603015075376887,1.0427642474195282,1.3741797999430678,1.335626370866422,3.936672936148769,hill
0,2.085427135678392,1.0417031622471278,1.3648954874811077,1.335626370866422,3.936672936148769,hill
0,2.1105527638190957,1.0406684037996938,1.3558415293286512,1.335626370866422,3.936672936148769,hill
0,2.1356783919597992,1.0396593161996668,1.3470121866700044,1.335626370866422,3.936672936148769,hill
0,2.1608040201005028,1.038675265670632,1.3384019140706767,1.335626370866422,3.936672936148769,hill
0,2.1859296482412063,1.0377156335385618,1.3300052982394688,1.335626370866422,3.936672936148769,hill
0,2.21105527638191,1.036779813908967,1.3218170377039375,1.335626370866422,3.936672936148769,hill
0,2.2361809045226133,1.0358672155759292,1.3138319595140988,1.335626370866422,3.936672936148769,hill
0,2.261306532663317,1.0349772615437007,1.30604501505652,1.335626370866422,3.936672936148769,hill
0,2.2864321608040203,1.0341093885483075,1.298451275868414,1.335626370866422,3.936672936148769,hill
0,2.311557788944724,1.0332630466171666,1.2910459297843782,1.335626370866422,3.936672936148769,hill
0,2.3366834170854274,1.032437703451876,1.283824319285044,1.335626370866422,3.936672936148769,hill
0,2.361809045226131,1.031632840553163,1.2767819075910438,1.335626370866422,3.936672936148769,hill
0,2.3869346733668344,1.030847949784279,1.2699142485933037,1.335626370866422,3.936672936148769,hill
0,2.412060301507538,1.0300825353307013,1.2632170040001016,1.335626370866422,3.936672936148769,hill
0,2.4371859296482414,1.0293361132987635,1.2566859398251644,1.335626370866422,3.936672936148769,hill
0,2.462311557788945,1.02860821131429,1.2503169228757651,1.335626370866422,3.936672936148769,hill
0,2.4874371859296485,1.0278983681212777,1.244105917241266,1.335626370866422,3.936672936148769,hill
0,2.512562814070352,1.027206136645345,1.2380490110977764,1.335626370866422,3.936672936148769,hill
0,2.5376884422110555,1.0265310824419935,1.2321424031306887,1.335626370866422,3.936672936148769,hill
0,2.562814070351759,1.025872779323011,1.2263823642664828,1.335626370866422,3.936672936148769,hill
0,2.5879396984924625,1.0252308114343998,1.2207652558542346,1.335626370866422,3.936672936148769,hill
0,2.613065326633166,1.024604772919935,1.2152875267217964,1.335626370866422,3.936672936148769,hill
0,2.6381909547738696,1.0239942675847205,1.2099457102319782,1.335626370866422,3.936672936148769,hill
0,2.663316582914573,1.023398908558745,1.204736421338731,1.335626370866422,3.936672936148769,hill
0,2.6884422110552766,1.0228183203436598,1.1996563744960742,1.335626370866422,3.936672936148769,hill
0,2.71356783919598,1.0222521389556347,1.1947023849080847,1.335626370866422,3.936672936148769,hill
0,2.7386934673366836,1.021700006988944,1.1898713253361086,1.335626370866422,3.936672936148769,hill
0,2.763819095477387,1.0211615756970998,1.1851601443083293,1.335626370866422,3.936672936148769,hill
0,2.7889447236180906,1.020636504734958,1.1805658638632293,1.335626370866422,3.936672936148769,hill
0,2.814070351758794,1.020124461878248,1.1760855770955303,1.335626370866422,3.936672936148769,hill
0,2.8391959798994977,1.0196251227431028,1.1717164457021345,1.335626370866422,3.936672936148769,hill
0,2.864321608040201,1.019138172011837,1.1674557107074597,1.335626370866422,3.936672936148769,hill
0,2.8894472361809047,1.0186633045183775,1.1633007019607897,1.335626370866422,3.936672936148769,hill
0,2.9145728643216082,1.0182002205683993,1.1592487971882453,1.335626370866422,3.936672936148769,hill
0,2.9396984924623117,1.0177486276769128,1.1552974371963884,1.335626370866422,3.936672936148769,hill
0,2.9648241206030153,1.01730824040849,1.1514441244742217,1.335626370866422,3.936672936148769,hill
0,2.9899497487437188,1.016878780142246,1.1476864211368194,1.335626370866422,3.936672936148769,hill
0,3.0150753768844223,1.0164599748368193,1.144021946868949,1.335626370866422,3.936672936148769,hill
0,3.040201005025126,1.0160515597969995,1.1404483856329313,1.335626370866422,3.936672936148769,hill
0,3.0653266331658293,1.015653279243299,1.136963499402148,1.335626370866422,3.936672936148769,hill
0,3.090452261306533,1.0152648818524765,1.1335650891413351,1.335626370866422,3.936672936148769,hill
0,3.1155778894472363,1.0148861222979075,1.1302510082846067,1.335626370866422,3.936672936148769,hill
0,3.14070351758794,1.014516761238252,1.127019162636272,1.335626370866422,3.936672936148769,hill
0,3.1658291457286434,1.0141565651645408,1.123867509032888,1.335626370866422,3.936672936148769,hill
0,3.190954773869347,1.0138053062566144,1.1207940540870969,1.335626370866422,3.936672936148769,hill
0,3.2160804020100504,1.0134627622489008,1.1177968530132463,1.335626370866422,3.936672936148769,hill
0,3.241206030150754,1.0131287163055491,1.1148740085347937,1.335626370866422,3.936672936148769,hill
0,3.2663316582914574,1.0128029572568433,1.1120236729529083,1.335626370866422,3.936672936148769,hill
0,3.291457286432161,1.012485279667423,1.1092440487433952,1.335626370866422,3.936672936148769,hill
0,3.3165829145728645,1.0121754828875678,1.1065333802555744,1.335626370866422,3.936672936148769,hill
0,3.341708542713568,1.0118733714012564,1.1038899567577733,1.335626370866422,3.936672936148769,hill
0,3.3668341708542715,1.011578754771282,1.1013121119570501,1.335626370866422,3.936672936148769,hill
0,3.391959798994975,1.0112914475850803,1.0987982235252416,1.335626370866422,3.936672936148769,hill
0,3.4170854271356785,1.011011269410606,1.0963467127128732,1.335626370866422,3.936672936148769,hill
0,3.442211055276382,1.0107380447622476,1.0939560440509257,1.335626370866422,3.936672936148769,hill
0,3.4673366834170856,1.0104716030767862,1.0916247251404643,1.335626370866422,3.936672936148769,hill
0,3.492462311557789,1.0102117750178334,1.0893512743171094,1.335626370866422,3.936672936148769,hill
0,3.5175879396984926,1.0099583937390284,1.087134231703776,1.335626370866422,3.936672936148769,hill
0,3.542713567839196,1.0097112992270767,1.0849721972115738,1.335626370866422,3.936672936148769,hill
0,3.5678391959798996,1.0094703354913321,1.0828638059490852,1.335626370866422,3.936672936148769,hill
0,3.592964824120603,1.0092353504853664,1.0808077275361425,1.335626370866422,3.936672936148769,hill
0,3.6180904522613067,1.0090061960334495,1.0788026654605236,1.335626370866422,3.936672936148769,hill
0,3.64321608040201,1.0087827277618935,1.0768473564772352,1.335626370866422,3.936672936148769,hill
0,3.6683417085427137,1.0085648050352642,1.0749405700503671,1.335626370866422,3.936672936148769,hill
0,3.693467336683417,1.0083522908754268,1.0730811076447637,1.335626370866422,3.936672936148769,hill
0,3.7185929648241207,1.0081450503685019,1.0712677887871394,1.335626370866422,3.936672936148769,hill
0,3.7437185929648242,1.0079429519199596,1.0694994620479488,1.335626370866422,3.936672936148769,hill
0,3.7688442211055277,1.0077458678737947,1.0677750104590757,1.335626370866422,3.936672936148769,hill
0,3.7939698492462313,1.0075536737599853,1.066093344929227,1.335626370866422,3.936672936148769,hill
