epoch,loss_total,loss_data,loss_physics,loss_ic,L_0_0,L_1_0,L_0_1,L_1_1,U_0_0,U_1_0,U_0_1,U_1_1,T_0_0,T_1_0,T_0_1,T_1_1,d_0_0,d_1_0,d_0_1,d_1_1
684,0.2896166741847992,0.17719992995262146,0.11190900206565857,0.0005077276728115976,0.7376961708068848,0.6956784129142761,0.685591995716095,0.7603532075881958,3.0099740028381348,2.9294347763061523,2.1543495655059814,2.9401540756225586,2.23409366607666,2.1752257347106934,1.386091947555542,2.1580758094787598,6.4233808517456055,5.691755294799805,2.8718197345733643,5.417389869689941
685,0.2891717553138733,0.1763284057378769,0.11227299273014069,0.0005703687202185392,0.7373121976852417,0.6954126358032227,0.6853787302970886,0.7601388692855835,3.0097875595092773,2.9294354915618896,2.1537256240844727,2.940136671066284,2.233936309814453,2.175302028656006,1.3856693506240845,2.158128261566162,6.424887657165527,5.692834377288818,2.870739459991455,5.418251991271973
686,0.2887350618839264,0.17685797810554504,0.11135810613632202,0.0005189914372749627,0.7369287610054016,0.6951472759246826,0.6851658821105957,0.7599248290061951,3.009601354598999,2.9294354915618896,2.153102397918701,2.9401192665100098,2.233778953552246,2.175377607345581,1.3852475881576538,2.1581804752349854,6.426391124725342,5.693910598754883,2.8696608543395996,5.419111728668213
687,0.288421094417572,0.17531348764896393,0.11253152787685394,0.0005760925705544651,0.7365455627441406,0.6948820352554321,0.6849532127380371,0.7597108483314514,3.0094146728515625,2.9294357299804688,2.152480125427246,2.940101146697998,2.2336208820343018,2.1754531860351562,1.3848261833190918,2.1582319736480713,6.427889823913574,5.694985389709473,2.868582248687744,5.4199700355529785
688,0.28798118233680725,0.17691992223262787,0.11055220663547516,0.000509049161337316,0.7361630797386169,0.6946172714233398,0.6847408413887024,0.7594972848892212,3.009228229522705,2.9294357299804688,2.1518588066101074,2.9400832653045654,2.2334630489349365,2.175528049468994,1.384405493736267,2.158283233642578,6.429383754730225,5.696057319641113,2.8675057888031006,5.420826435089111
689,0.28762444853782654,0.17419494688510895,0.11284656822681427,0.0005829241708852351,0.7357805371284485,0.6943525075912476,0.6845287084579468,0.7592836618423462,3.0090408325195312,2.9294354915618896,2.151237726211548,2.9400649070739746,2.233304023742676,2.175602674484253,1.3839852809906006,2.1583340167999268,6.430874347686768,5.6971282958984375,2.8664286136627197,5.4216814041137695
690,0.28732338547706604,0.17702491581439972,0.10977546870708466,0.000523013761267066,0.7353989481925964,0.694088339805603,0.6843170523643494,0.7590705156326294,3.0088539123535156,2.9294350147247314,2.150618076324463,2.940046548843384,2.2331454753875732,2.1756768226623535,1.383565902709961,2.158384323120117,6.432360649108887,5.698195457458496,2.865354537963867,5.4225335121154785
691,0.2868567705154419,0.17336376011371613,0.11291982233524323,0.0005731840501539409,0.7350172996520996,0.6938241720199585,0.6841054558753967,0.7588574290275574,3.0086662769317627,2.9294345378875732,2.149998426437378,2.940028190612793,2.2329859733581543,2.175750732421875,1.3831465244293213,2.1584346294403076,6.433842182159424,5.6992621421813965,2.8642795085906982,5.423383712768555
692,0.2862723767757416,0.17617158591747284,0.10956211388111115,0.0005386719130910933,0.7346363663673401,0.6935604810714722,0.6838943362236023,0.758644700050354,3.008478879928589,2.929433822631836,2.1493804454803467,2.940009593963623,2.2328267097473145,2.1758241653442383,1.3827283382415771,2.15848445892334,6.4353203773498535,5.7003254890441895,2.8632071018218994,5.424232482910156
693,0.2854071259498596,0.17345625162124634,0.11135883629322052,0.0005920478724874556,0.7342556715011597,0.6932969093322754,0.6836833357810974,0.7584320306777954,3.0082907676696777,2.9294328689575195,2.1487624645233154,2.939990520477295,2.2326667308807373,2.1758971214294434,1.3823102712631226,2.1585335731506348,6.436794281005859,5.70138692855835,2.8621342182159424,5.425079345703125
694,0.2845867872238159,0.17483529448509216,0.10926886647939682,0.00048262186464853585,0.7338754534721375,0.6930338144302368,0.6834728121757507,0.7582196593284607,3.008103132247925,2.929431915283203,2.148145914077759,2.939971685409546,2.23250675201416,2.1759698390960693,1.3818931579589844,2.1585826873779297,6.4382643699646,5.702445983886719,2.8610634803771973,5.425923824310303
695,0.2840166687965393,0.17357538640499115,0.10992350429296494,0.0005177787970751524,0.7334957122802734,0.6927708983421326,0.6832624673843384,0.7580075263977051,3.0079145431518555,2.9294302463531494,2.1475296020507812,2.9399526119232178,2.2323460578918457,2.176041841506958,1.3814764022827148,2.1586313247680664,6.4397292137146,5.703502655029297,2.8599929809570312,5.426766872406006
696,0.2836696207523346,0.17295052111148834,0.11018180102109909,0.0005372982122935355,0.733116090297699,0.6925081014633179,0.6830524206161499,0.7577954530715942,3.0077261924743652,2.929428815841675,2.14691424369812,2.9399330615997314,2.232185125350952,2.1761136054992676,1.3810601234436035,2.158679246902466,6.441190242767334,5.7045578956604,2.8589229583740234,5.427608489990234
697,0.28331246972084045,0.17443311214447021,0.10838185995817184,0.0004974962794221938,0.7327373623847961,0.6922459006309509,0.6828426718711853,0.7575837969779968,3.007537841796875,2.929427146911621,2.1462998390197754,2.939913749694824,2.2320244312286377,2.176184892654419,1.3806445598602295,2.1587271690368652,6.442647933959961,5.7056097984313965,2.8578553199768066,5.4284467697143555
698,0.28273165225982666,0.1716938614845276,0.11047309637069702,0.0005646905046887696,0.7323585152626038,0.6919836401939392,0.682633101940155,0.7573720812797546,3.0073490142822266,2.9294252395629883,2.1456856727600098,2.9398937225341797,2.231862783432007,2.176255702972412,1.3802292346954346,2.1587743759155273,6.444100856781006,5.70665979385376,2.8567872047424316,5.42928409576416
699,0.28204673528671265,0.1737571656703949,0.10780156403779984,0.000488010176923126,0.731980562210083,0.6917219161987305,0.682424008846283,0.7571608424186707,3.007160186767578,2.9294228553771973,2.1450729370117188,2.9398739337921143,2.231701374053955,2.176326036453247,1.379814863204956,2.1588213443756104,6.445549488067627,5.70770788192749,2.8557214736938477,5.430119037628174
700,0.28148677945137024,0.1716088503599167,0.10936121642589569,0.0005167204071767628,0.731602668762207,0.691460371017456,0.6822150349617004,0.7569496631622314,3.0069708824157715,2.9294204711914062,2.144460439682007,2.9398536682128906,2.231539249420166,2.176395893096924,1.3794008493423462,2.158867835998535,6.446994304656982,5.70875358581543,2.8546555042266846,5.430952548980713
701,0.2810770571231842,0.17211556434631348,0.10841783881187439,0.0005436636856757104,0.731225311756134,0.6911990642547607,0.6820064783096313,0.7567387223243713,3.006781578063965,2.929417848587036,2.1438488960266113,2.939833402633667,2.231376886367798,2.1764655113220215,1.3789875507354736,2.158914089202881,6.448434352874756,5.709796905517578,2.853590965270996,5.431783676147461
702,0.28063955903053284,0.1723361313343048,0.10781694203615189,0.00048647893709130585,0.7308484315872192,0.6909381747245789,0.6817981600761414,0.7565280199050903,3.006592035293579,2.929415225982666,2.143238067626953,2.9398128986358643,2.2312142848968506,2.17653489112854,1.3785747289657593,2.1589598655700684,6.449870586395264,5.710838317871094,2.8525278568267822,5.432613372802734
703,0.2800709307193756,0.17044582962989807,0.10909617692232132,0.0005289212567731738,0.7304717898368835,0.6906773447990417,0.6815899610519409,0.7563173770904541,3.006402015686035,2.929412364959717,2.142627716064453,2.9397921562194824,2.231051206588745,2.1766035556793213,1.3781622648239136,2.1590051651000977,6.451302528381348,5.711877346038818,2.85146427154541,5.433440685272217
704,0.27950531244277954,0.17228102684020996,0.10672817379236221,0.000496117805596441,0.7300958037376404,0.6904169917106628,0.6813822984695435,0.7561072111129761,3.0062124729156494,2.9294095039367676,2.1420187950134277,2.9397716522216797,2.2308881282806396,2.1766722202301025,1.3777506351470947,2.159050464630127,6.452730655670166,5.71291446685791,2.850403308868408,5.434267044067383
705,0.27909204363822937,0.169995978474617,0.10858595371246338,0.0005101340357214212,0.7297199964523315,0.6901566982269287,0.6811746954917908,0.7558969855308533,3.0060219764709473,2.92940616607666,2.1414098739624023,2.9397501945495605,2.230724334716797,2.1767401695251465,1.3773393630981445,2.15909481048584,6.4541544914245605,5.713949203491211,2.849342107772827,5.435091018676758
706,0.27883005142211914,0.17098867893218994,0.10732652992010117,0.000514824059791863,0.7293446063995361,0.689896821975708,0.6809674501419067,0.7556871175765991,3.005831718444824,2.9294028282165527,2.1408021450042725,2.9397292137145996,2.230560541152954,2.1768078804016113,1.376928687095642,2.1591391563415527,6.4555745124816895,5.714982509613037,2.8482823371887207,5.435913562774658
707,0.2782112956047058,0.17050877213478088,0.10718540102243423,0.0005171328666619956,0.7289698123931885,0.6896372437477112,0.6807605624198914,0.7554773688316345,3.0056416988372803,2.929399013519287,2.140195369720459,2.9397077560424805,2.2303967475891113,2.176875114440918,1.376518726348877,2.1591830253601074,6.456989765167236,5.716013431549072,2.8472237586975098,5.436733722686768
708,0.27772435545921326,0.16934244334697723,0.1078476756811142,0.0005342451622709632,0.7285951375961304,0.6893778443336487,0.6805537939071655,0.755267858505249,3.00545072555542,2.9293951988220215,2.1395885944366455,2.9396862983703613,2.230232000350952,2.1769418716430664,1.3761088848114014,2.159226655960083,6.458401203155518,5.717042446136475,2.846165418624878,5.437551975250244
709,0.2773759663105011,0.17066025733947754,0.10624071210622787,0.00047499872744083405,0.7282211184501648,0.6891187429428101,0.6803474426269531,0.7550585865974426,3.0052597522735596,2.929391384124756,2.1389832496643066,2.939664602279663,2.230067253112793,2.177008628845215,1.3756999969482422,2.1592698097229004,6.459808349609375,5.718070030212402,2.845108985900879,5.438369274139404
710,0.27696189284324646,0.16875772178173065,0.10766300559043884,0.000541177112609148,0.7278472781181335,0.6888598799705505,0.6801412105560303,0.754849374294281,3.005068778991699,2.9293875694274902,2.138378143310547,2.939642906188965,2.2299022674560547,2.177074909210205,1.375291347503662,2.1593127250671387,6.461211681365967,5.719094276428223,2.844052791595459,5.439184188842773
711,0.2766604423522949,0.1694623827934265,0.10662151128053665,0.0005765691166743636,0.7274739146232605,0.6886013150215149,0.6799353957176208,0.754640519618988,3.0048775672912598,2.9293835163116455,2.1377739906311035,2.9396209716796875,2.229736804962158,2.1771411895751953,1.3748834133148193,2.159355401992798,6.462610244750977,5.720117568969727,2.8429975509643555,5.43999719619751
712,0.2759789526462555,0.169252410531044,0.10619428008794785,0.0005322741344571114,0.7271010279655457,0.6883429884910583,0.6797298192977905,0.7544318437576294,3.004685878753662,2.9293792247772217,2.1371705532073975,2.93959903717041,2.2295711040496826,2.1772067546844482,1.3744760751724243,2.159397602081299,6.464005947113037,5.7211384773254395,2.8419437408447266,5.440808296203613
713,0.27543509006500244,0.16774791479110718,0.10713890194892883,0.0005482844426296651,0.7267283201217651,0.6880849003791809,0.6795244216918945,0.7542232275009155,3.0044941902160645,2.9293746948242188,2.1365675926208496,2.9395763874053955,2.229404926300049,2.177271842956543,1.3740689754486084,2.1594390869140625,6.465397834777832,5.722157955169678,2.8408899307250977,5.4416184425354
714,0.27496644854545593,0.16954892873764038,0.10491400957107544,0.0005035206559114158,0.7263562083244324,0.6878271698951721,0.679319441318512,0.7540150284767151,3.004302501678467,2.929370403289795,2.1359658241271973,2.939554214477539,2.229238986968994,2.177337169647217,1.3736628293991089,2.1594808101654053,6.466784954071045,5.723175525665283,2.8398382663726807,5.442427158355713
715,0.2744675874710083,0.1672649383544922,0.1067022904753685,0.0005003385012969375,0.7259843945503235,0.6875696182250977,0.679114580154419,0.7538068890571594,3.004110336303711,2.929365634918213,2.135364532470703,2.9395315647125244,2.229072332382202,2.1774017810821533,1.3732569217681885,2.15952205657959,6.46816873550415,5.724190711975098,2.8387866020202637,5.443233489990234
716,0.2739405035972595,0.16836604475975037,0.10506214201450348,0.0005123004084452987,0.7256130576133728,0.6873124241828918,0.6789101362228394,0.7535990476608276,3.003918409347534,2.929360866546631,2.1347639560699463,2.939509153366089,2.22890567779541,2.1774661540985107,1.3728516101837158,2.1595630645751953,6.469548225402832,5.725203990936279,2.8377363681793213,5.444037914276123
717,0.27340856194496155,0.16741696000099182,0.10551977902650833,0.00047183773131109774,0.7252420783042908,0.6870554089546204,0.6787058711051941,0.7533913254737854,3.0037262439727783,2.9293558597564697,2.134164333343506,2.939486026763916,2.228738784790039,2.17753005027771,1.372446894645691,2.1596033573150635,6.470922946929932,5.726215362548828,2.836686849594116,5.444840908050537
718,0.2729390263557434,0.16691671311855316,0.10553455352783203,0.0004877322062384337,0.7248715162277222,0.6867986917495728,0.6785019040107727,0.7531837821006775,3.0035338401794434,2.9293508529663086,2.1335649490356445,2.9394631385803223,2.2285714149475098,2.17759370803833,1.3720426559448242,2.1596436500549316,6.472294807434082,5.727224826812744,2.8356382846832275,5.445641994476318
719,0.2724706828594208,0.16745544970035553,0.10449022054672241,0.0005250175017863512,0.7245013117790222,0.6865422129631042,0.6782981753349304,0.7529765367507935,3.003340721130371,2.9293453693389893,2.1329665184020996,2.9394400119781494,2.2284035682678223,2.177656888961792,1.3716388940811157,2.1596834659576416,6.47366189956665,5.728232383728027,2.8345909118652344,5.446441173553467
720,0.27195072174072266,0.1661776751279831,0.10528115928173065,0.0004918870399706066,0.7241315245628357,0.6862860321998596,0.678094744682312,0.752769410610199,3.003148078918457,2.929340124130249,2.132368803024292,2.9394166469573975,2.2282357215881348,2.177719831466675,1.3712356090545654,2.1597230434417725,6.4750261306762695,5.729238033294678,2.8335437774658203,5.447238922119141
721,0.27145883440971375,0.16688086092472076,0.10409188270568848,0.0004861130437348038,0.7237621545791626,0.6860300898551941,0.6778915524482727,0.7525624632835388,3.0029549598693848,2.9293344020843506,2.131772041320801,2.9393932819366455,2.228067636489868,2.1777822971343994,1.3708330392837524,2.159762144088745,6.476386070251465,5.730241298675537,2.832498073577881,5.44803524017334
722,0.2709891200065613,0.16594628989696503,0.10455305874347687,0.0004897860926575959,0.7233930826187134,0.6857744455337524,0.6776886582374573,0.7523558139801025,3.0027618408203125,2.929328441619873,2.1311757564544678,2.9393696784973145,2.2278990745544434,2.177844524383545,1.3704309463500977,2.1598010063171387,6.477741718292236,5.731242656707764,2.831453323364258,5.448829174041748
723,0.2705111801624298,0.16621865332126617,0.10381218045949936,0.0004803667252417654,0.7230246067047119,0.6855190992355347,0.677486002445221,0.7521492838859558,3.002568244934082,2.9293227195739746,2.130580186843872,2.9393458366394043,2.2277302742004395,2.1779065132141113,1.3700292110443115,2.159839391708374,6.479093551635742,5.732242584228516,2.8304097652435303,5.449621677398682
724,0.2700193524360657,0.16537627577781677,0.10413888096809387,0.0005042027332819998,0.7226564884185791,0.6852640509605408,0.6772837042808533,0.7519429922103882,3.0023751258850098,2.929316759109497,2.1299853324890137,2.939321994781494,2.2275614738464355,2.1779680252075195,1.3696281909942627,2.1598775386810303,6.480441093444824,5.733240127563477,2.829367160797119,5.450412273406982
725,0.2695348560810089,0.16507673263549805,0.10397956520318985,0.000478577014291659,0.7222886681556702,0.6850091814994812,0.6770815253257751,0.7517368793487549,3.0021812915802,2.9293103218078613,2.1293911933898926,2.939297914505005,2.2273921966552734,2.1780290603637695,1.369227647781372,2.1599154472351074,6.481785774230957,5.734234809875488,2.828325033187866,5.45120096206665
726,0.26907041668891907,0.1652916818857193,0.1033012866973877,0.00047746411291882396,0.7219213843345642,0.6847545504570007,0.6768797039985657,0.7515310049057007,3.0019874572753906,2.9293041229248047,2.128798007965088,2.9392735958099365,2.2272226810455322,2.1780898571014404,1.3688275814056396,2.1599528789520264,6.483125686645508,5.735228538513184,2.827284097671509,5.451988220214844
727,0.26860511302948,0.164364755153656,0.10375069081783295,0.000489656871650368,0.7215543389320374,0.6845002174377441,0.6766781210899353,0.7513251900672913,3.001793384552002,2.92929744720459,2.1282050609588623,2.939249038696289,2.227052688598633,2.178150177001953,1.3684279918670654,2.159989833831787,6.484462261199951,5.736220359802246,2.8262438774108887,5.452773571014404
728,0.2681269943714142,0.16502763330936432,0.10263077914714813,0.0004685926833190024,0.7211878299713135,0.6842461824417114,0.676476776599884,0.7511196732521057,3.0015993118286133,2.929290771484375,2.127613067626953,2.9392244815826416,2.2268829345703125,2.1782102584838867,1.368028998374939,2.1600265502929688,6.4857940673828125,5.737209320068359,2.825205087661743,5.453557014465332
729,0.26764965057373047,0.16384464502334595,0.10331303626298904,0.0004919808707199991,0.7208216190338135,0.6839923858642578,0.6762756705284119,0.7509143352508545,3.0014052391052246,2.929283857345581,2.1270217895507812,2.939199686050415,2.226712703704834,2.178270101547241,1.3676304817199707,2.160062789916992,6.487122535705566,5.738196849822998,2.8241665363311768,5.454339027404785
730,0.2671867311000824,0.1641651690006256,0.102548748254776,0.0004728222847916186,0.7204559445381165,0.6837388277053833,0.6760749220848083,0.7507092356681824,3.0012106895446777,2.929276943206787,2.126431465148926,2.9391748905181885,2.2265422344207764,2.1783294677734375,1.3672325611114502,2.1600990295410156,6.488447189331055,5.739182949066162,2.823129415512085,5.4551191329956055
731,0.26673105359077454,0.16368480026721954,0.10257485508918762,0.00047137297224253416,0.7200905680656433,0.6834856271743774,0.6758743524551392,0.7505043148994446,3.0010159015655518,2.929269790649414,2.1258416175842285,2.939149856567383,2.2263712882995605,2.1783885955810547,1.3668349981307983,2.160134792327881,6.489768028259277,5.740167140960693,2.8220934867858887,5.455897331237793
732,0.2662677764892578,0.16320310533046722,0.10257259756326675,0.0004920641076751053,0.7197255492210388,0.6832326054573059,0.6756741404533386,0.7502995729446411,3.000821352005005,2.929262161254883,2.1252522468566895,2.939124584197998,2.2262003421783447,2.1784472465515137,1.3664381504058838,2.160170078277588,6.491084575653076,5.741148948669434,2.8210580348968506,5.456674098968506
733,0.26581335067749023,0.16337880492210388,0.1019718274474144,0.00046270142775028944,0.7193610668182373,0.6829798221588135,0.6754741072654724,0.750095009803772,3.0006263256073,2.9292547702789307,2.124663829803467,2.9390995502471924,2.2260289192199707,2.1785056591033936,1.366041660308838,2.160205364227295,6.492398262023926,5.742128372192383,2.820023775100708,5.457448959350586
734,0.26540911197662354,0.16248463094234467,0.1024411991238594,0.00048328330740332603,0.7189968228340149,0.6827273368835449,0.6752743124961853,0.7498906254768372,3.0004312992095947,2.9292473793029785,2.1240758895874023,2.9390738010406494,2.2258574962615967,2.1785638332366943,1.3656456470489502,2.1602399349212646,6.493707656860352,5.743105888366699,2.8189899921417236,5.458222389221191
735,0.26492756605148315,0.16291750967502594,0.1015334501862526,0.00047658401308581233,0.7186331748962402,0.6824750900268555,0.6750748157501221,0.7496864795684814,3.0002362728118896,2.929239273071289,2.1234891414642334,2.9390480518341064,2.2256858348846436,2.178621292114258,1.3652503490447998,2.1602742671966553,6.4950127601623535,5.744081974029541,2.8179574012756348,5.458993911743164
736,0.26447317004203796,0.1620904803276062,0.10191938281059265,0.0004633190401364118,0.7182696461677551,0.6822230815887451,0.6748755574226379,0.7494825124740601,3.0000407695770264,2.929231643676758,2.1229023933410645,2.9390223026275635,2.2255136966705322,2.1786789894104004,1.3648552894592285,2.160308361053467,6.496314525604248,5.74505615234375,2.816925525665283,5.459764003753662
737,0.26399439573287964,0.16230323910713196,0.10121630877256393,0.0004748298379126936,0.7179067134857178,0.6819714307785034,0.6746765375137329,0.7492787837982178,2.999845266342163,2.9292237758636475,2.122316837310791,2.9389965534210205,2.225341320037842,2.1787362098693848,1.3644609451293945,2.160342216491699,6.497612476348877,5.746027946472168,2.8158953189849854,5.4605326652526855
738,0.26353684067726135,0.16158916056156158,0.10147169977426529,0.0004759742587339133,0.7175440788269043,0.6817198991775513,0.6744778752326965,0.7490752339363098,2.9996497631073,2.929215431213379,2.121731996536255,2.9389700889587402,2.2251689434051514,2.178792953491211,1.3640670776367188,2.1603753566741943,6.498907089233398,5.7469987869262695,2.8148653507232666,5.461299419403076
739,0.2631238102912903,0.16171526908874512,0.1009548008441925,0.0004537489148788154,0.717181921005249,0.6814687252044678,0.6742793321609497,0.7488718628883362,2.9994537830352783,2.9292068481445312,2.121147632598877,2.938943862915039,2.2249960899353027,2.178849220275879,1.3636736869812012,2.1604084968566895,6.5001983642578125,5.74796724319458,2.8138368129730225,5.462063789367676
740,0.2627021372318268,0.1609598994255066,0.1012616902589798,0.00048056780360639095,0.7168200016021729,0.6812177300453186,0.6740811467170715,0.7486686706542969,2.999257802963257,2.9291985034942627,2.1205639839172363,2.938917636871338,2.224822998046875,2.178905487060547,1.3632807731628418,2.1604413986206055,6.501484394073486,5.748933792114258,2.8128082752227783,5.462826728820801
741,0.26242369413375854,0.1613972932100296,0.10053244233131409,0.0004939570790156722,0.7164587378501892,0.6809671521186829,0.6738832592964172,0.7484656572341919,2.9990618228912354,2.929189920425415,2.119981050491333,2.9388909339904785,2.2246499061584473,2.1789612770080566,1.3628883361816406,2.160473585128784,6.502767086029053,5.7498979568481445,2.811781406402588,5.463588237762451
742,0.26186057925224304,0.16038377583026886,0.10103559494018555,0.0004412135458551347,0.7160976529121399,0.6807166337966919,0.6736855506896973,0.7482628226280212,2.9988656044006348,2.9291815757751465,2.119399070739746,2.938864231109619,2.2244763374328613,2.1790170669555664,1.3624966144561768,2.160505771636963,6.504046440124512,5.750861167907715,2.8107550144195557,5.464348316192627
743,0.2614023983478546,0.160581573843956,0.10034266114234924,0.0004781699099112302,0.715736985206604,0.6804664134979248,0.6734880805015564,0.7480601668357849,2.998669385910034,2.9291725158691406,2.1188173294067383,2.9388372898101807,2.2243027687072754,2.179072141647339,1.362105131149292,2.1605374813079834,6.505321979522705,5.751822471618652,2.80972957611084,5.46510648727417
744,0.2609541118144989,0.1604710966348648,0.09999607503414154,0.0004869304539170116,0.7153768539428711,0.6802166104316711,0.6732908487319946,0.7478578090667725,2.9984726905822754,2.9291634559631348,2.1182363033294678,2.938810110092163,2.2241287231445312,2.1791269779205322,1.3617141246795654,2.1605687141418457,6.506594181060791,5.752781391143799,2.8087055683135986,5.46586275100708
745,0.26050126552581787,0.1595485508441925,0.10049337893724442,0.00045934677473269403,0.7150168418884277,0.6799668073654175,0.6730939149856567,0.7476555705070496,2.9982757568359375,2.92915415763855,2.1176562309265137,2.9387831687927246,2.223954200744629,2.1791815757751465,1.3613238334655762,2.160600185394287,6.507862567901611,5.753739356994629,2.8076817989349365,5.466618061065674
746,0.2600727081298828,0.16031551361083984,0.09928969293832779,0.00046749552711844444,0.7146575450897217,0.679717481136322,0.672897219657898,0.7474535703659058,2.998079299926758,2.929144859313965,2.1170766353607178,2.938755512237549,2.2237801551818848,2.1792356967926025,1.3609338998794556,2.160630702972412,6.509126663208008,5.754693984985352,2.8066599369049072,5.467370510101318
747,0.25960788130760193,0.15874990820884705,0.10038232803344727,0.00047565370914526284,0.7142983078956604,0.6794682145118713,0.6727007031440735,0.7472516894340515,2.99788236618042,2.92913556098938,2.116497755050659,2.938728094100952,2.2236053943634033,2.1792898178100586,1.3605444431304932,2.160661220550537,6.510387897491455,5.755648136138916,2.8056375980377197,5.468122482299805
748,0.25915470719337463,0.15990495681762695,0.09880194067955017,0.00044781333417631686,0.7139397263526917,0.6792193651199341,0.6725046038627625,0.7470500469207764,2.997685432434082,2.929126024246216,2.115919589996338,2.9387006759643555,2.223430633544922,2.1793434619903564,1.3601555824279785,2.160691499710083,6.511645317077637,5.7565999031066895,2.804617166519165,5.4688720703125
749,0.2587244212627411,0.15817791223526,0.10005912184715271,0.00048739774501882493,0.7135813236236572,0.6789706945419312,0.672308623790741,0.7468485236167908,2.997487783432007,2.9291162490844727,2.115342140197754,2.9386727809906006,2.223255157470703,2.179396867752075,1.359767198562622,2.1607213020324707,6.512899398803711,5.7575507164001465,2.8035969734191895,5.469620704650879
750,0.2582888901233673,0.15938380360603333,0.09846409410238266,0.0004409908433444798,0.7132235169410706,0.6787223219871521,0.6721129417419434,0.7466474175453186,2.997290849685669,2.9291067123413086,2.1147654056549072,2.9386448860168457,2.2230801582336426,2.179450035095215,1.3593792915344238,2.1607508659362793,6.514149188995361,5.758498668670654,2.8025784492492676,5.470367431640625
751,0.25782859325408936,0.15767423808574677,0.09969347715377808,0.00046086579095572233,0.712865948677063,0.6784740686416626,0.6719174981117249,0.7464462518692017,2.9970932006835938,2.9290964603424072,2.1141891479492188,2.9386167526245117,2.2229044437408447,2.179502487182617,1.3589918613433838,2.1607799530029297,6.515395641326904,5.7594451904296875,2.801560163497925,5.4711127281188965
752,0.2573997676372528,0.15899045765399933,0.09793756902217865,0.0004717334231827408,0.7125089168548584,0.6782262921333313,0.6717223525047302,0.7462454438209534,2.9968957901000977,2.929086208343506,2.1136138439178467,2.9385886192321777,2.222728729248047,2.1795549392700195,1.358604907989502,2.16080904006958,6.516638278961182,5.760389804840088,2.800543785095215,5.471856117248535
753,0.25694382190704346,0.15694352984428406,0.09954464435577393,0.00045563961612060666,0.7121519446372986,0.677978515625,0.6715273857116699,0.7460446357727051,2.9966976642608643,2.9290761947631836,2.113039016723633,2.9385602474212646,2.222552537918091,2.1796071529388428,1.3582184314727783,2.1608376502990723,6.517877578735352,5.761332988739014,2.7995266914367676,5.472598075866699
754,0.2565073072910309,0.15861207246780396,0.09744040668010712,0.0004548185970634222,0.7117957472801208,0.6777311563491821,0.6713327169418335,0.7458441853523254,2.996500015258789,2.929065704345703,2.1124649047851562,2.9385316371917725,2.222376585006714,2.179658889770508,1.357832670211792,2.1608657836914062,6.519113063812256,5.762274265289307,2.7985117435455322,5.473337650299072
755,0.2560673654079437,0.15647658705711365,0.09913463145494461,0.00045614494592882693,0.7114396691322327,0.6774839758872986,0.6711382865905762,0.7456438541412354,2.9963018894195557,2.9290552139282227,2.111891508102417,2.9385032653808594,2.2221999168395996,2.1797103881835938,1.3574471473693848,2.1608939170837402,6.520345211029053,5.763213634490967,2.797496795654297,5.474076271057129
756,0.2556317150592804,0.15788444876670837,0.09731286764144897,0.0004343988257460296,0.7110841870307922,0.6772370934486389,0.670944094657898,0.7454437613487244,2.9961037635803223,2.929044485092163,2.111318826675415,2.938474416732788,2.2220232486724854,2.1797616481781006,1.3570622205734253,2.160921573638916,6.521573066711426,5.764151096343994,2.7964837551116943,5.474812984466553
757,0.2552054226398468,0.15623724460601807,0.09850738942623138,0.0004607810697052628,0.7107289433479309,0.6769903898239136,0.6707501411437988,0.7452437877655029,2.995905637741089,2.9290337562561035,2.1107468605041504,2.9384453296661377,2.221846342086792,2.179812431335449,1.356677770614624,2.1609487533569336,6.52279806137085,5.765086650848389,2.795470952987671,5.47554874420166
758,0.2548283338546753,0.15700013935565948,0.09737218171358109,0.0004559948283713311,0.7103741765022278,0.6767440438270569,0.6705564856529236,0.7450440526008606,2.9957072734832764,2.929022789001465,2.110175132751465,2.938416004180908,2.2216694355010986,2.1798629760742188,1.3562936782836914,2.160975694656372,6.524019718170166,5.76602029800415,2.794459581375122,5.476282119750977
759,0.25454962253570557,0.15624351799488068,0.09784862399101257,0.00045747807598672807,0.7100198864936829,0.6764978766441345,0.6703629493713379,0.7448444366455078,2.995509147644043,2.929011583328247,2.1096043586730957,2.938386917114258,2.221492290496826,2.179913282394409,1.3559101819992065,2.1610023975372314,6.525237560272217,5.766951560974121,2.7934484481811523,5.477014541625977
760,0.25401702523231506,0.15605157613754272,0.09752189368009567,0.00044354883721098304,0.709665834903717,0.6762519478797913,0.6701697111129761,0.7446450591087341,2.9953103065490723,2.9290003776550293,2.1090340614318848,2.938357353210449,2.2213146686553955,2.1799631118774414,1.3555270433425903,2.1610288619995117,6.52645206451416,5.767881870269775,2.792438507080078,5.477745056152344
761,0.25360584259033203,0.15594427287578583,0.09720585495233536,0.0004557101347018033,0.7093122005462646,0.6760063767433167,0.6699767708778381,0.7444458603858948,2.9951117038726807,2.9289889335632324,2.1084647178649902,2.9383277893066406,2.221137046813965,2.1800127029418945,1.3551445007324219,2.161054849624634,6.527662754058838,5.768810272216797,2.791429281234741,5.478473663330078
