epoch,loss_total,loss_data,loss_physics,loss_ic,L_0_0,L_1_0,L_0_1,L_1_1,U_0_0,U_1_0,U_0_1,U_1_1,T_0_0,T_1_0,T_0_1,T_1_1,d_0_0,d_1_0,d_0_1,d_1_1
13,232.5208740234375,66.94375610351562,5.07431173324585,160.5028076171875,0.9863792657852173,0.9863995909690857,0.9862856268882751,0.9863654375076294,2.9867680072784424,2.9864985942840576,2.95888614654541,2.9864635467529297,1.9965676069259644,1.9961903095245361,1.9725761413574219,1.996135950088501,4.043319225311279,4.0404767990112305,3.9572081565856934,4.040393829345703
14,229.1770782470703,65.6897964477539,4.976037979125977,158.51124572753906,0.9854766130447388,0.9855089783668518,0.9853296279907227,0.9854618906974792,2.9858858585357666,2.9856314659118652,2.956037998199463,2.9855833053588867,1.996543526649475,1.9962046146392822,1.9706673622131348,1.9961328506469727,4.047040939331055,4.0443196296691895,3.953620672225952,4.044219017028809
15,226.14218139648438,64.50037384033203,4.983688831329346,156.6581268310547,0.984591007232666,0.9846410155296326,0.9843676686286926,0.98457932472229,2.9850244522094727,2.9847919940948486,2.9531826972961426,2.984729051589966,1.9965629577636719,1.9962666034698486,1.9687483310699463,1.9961763620376587,4.050887107849121,4.048287391662598,3.9499294757843018,4.048170566558838
16,222.71893310546875,63.18009567260742,4.948770999908447,154.59007263183594,0.98372483253479,0.983799934387207,0.9833938479423523,0.9837228059768677,2.984187126159668,2.9839859008789062,2.9503061771392822,2.983907461166382,1.9966233968734741,1.9963796138763428,1.9668078422546387,1.996272087097168,4.0548481941223145,4.052378177642822,3.9461448192596436,4.052249908447266
17,219.51260375976562,61.82554244995117,4.802431106567383,152.88462829589844,0.9828813076019287,0.9829906225204468,0.9824018478393555,0.9828985929489136,2.9833791255950928,2.983219623565674,2.9473938941955566,2.9831254482269287,1.9967265129089355,1.9965500831604004,1.9648336172103882,1.9964293241500854,4.058924198150635,4.056593418121338,3.942262887954712,4.056460380554199
18,216.6007537841797,60.52806854248047,4.96195125579834,151.11073303222656,0.9820640683174133,0.9822180271148682,0.9813868403434753,0.982113242149353,2.982604742050171,2.98249888420105,2.944434404373169,2.9823901653289795,1.9968798160552979,1.9967854022979736,1.9628161191940308,1.9966586828231812,4.063122272491455,4.060932636260986,3.9382693767547607,4.060798168182373
19,213.36788940429688,59.30973434448242,4.882862567901611,149.17529296875,0.9812769889831543,0.9814866781234741,0.9803462624549866,0.9813727736473083,2.981868267059326,2.981827735900879,2.9414210319519043,2.9817066192626953,1.99709153175354,1.9970929622650146,1.960749864578247,1.9969689846038818,4.067448139190674,4.065386772155762,3.9341509342193604,4.065245628356934
20,209.9500732421875,57.83513259887695,5.093938827514648,147.02099609375,0.9805273413658142,0.9808030724525452,0.979278564453125,0.9806839823722839,2.9811816215515137,2.981217861175537,2.9383492469787598,2.9810826778411865,1.9973666667938232,1.9974782466888428,1.9586306810379028,1.9973673820495605,4.071901321411133,4.069933891296387,3.9299046993255615,4.0697526931762695
21,206.1478271484375,56.473609924316406,4.860313415527344,144.81390380859375,0.9798221588134766,0.9801719188690186,0.9781849384307861,0.9800506830215454,2.9805524349212646,2.980672836303711,2.9352235794067383,2.980518102645874,1.9977169036865234,1.997948169708252,1.95646071434021,1.9978559017181396,4.076472759246826,4.074523448944092,3.925546169281006,4.074232578277588
22,202.30458068847656,55.05616760253906,4.918382167816162,142.3300323486328,0.9791687726974487,0.979595959186554,0.9770674705505371,0.9794734120368958,2.9799890518188477,2.9801952838897705,2.93205189704895,2.980006217956543,1.9981534481048584,1.9985063076019287,1.9542441368103027,1.9984285831451416,4.08112096786499,4.079037666320801,3.921142578125,4.078547954559326
23,199.07376098632812,53.69926834106445,4.835235595703125,140.5392608642578,0.9785715341567993,0.9790743589401245,0.9759289026260376,0.9789493083953857,2.979494333267212,2.9797801971435547,2.928847074508667,2.9795327186584473,1.9986835718154907,1.9991511106491089,1.951987624168396,1.9990699291229248,4.085733413696289,4.083262920379639,3.916851043701172,4.082543849945068
24,195.90496826171875,52.386024475097656,4.768741607666016,138.7501983642578,0.9780306220054626,0.9786017537117004,0.9747732281684875,0.9784730076789856,2.9790639877319336,2.97941517829895,2.9256269931793213,2.9790775775909424,1.9993066787719727,1.9998724460601807,1.9497014284133911,1.999755859375,4.090090274810791,4.086886882781982,3.912921190261841,4.086094856262207
25,192.6728057861328,51.167911529541016,4.639518737792969,136.86537170410156,0.9775410890579224,0.9781695008277893,0.9736055135726929,0.9780387282371521,2.9786856174468994,2.979079246520996,2.9224114418029785,2.9786202907562256,2.0000128746032715,2.0006513595581055,1.947398066520691,2.000459909439087,4.093865871429443,4.08958101272583,3.909618616104126,4.089130401611328
26,190.1597900390625,50.01666259765625,4.767678737640381,135.37545776367188,0.9770938158035278,0.9777663946151733,0.9724332094192505,0.9776406288146973,2.9783365726470947,2.978746175765991,2.9192259311676025,2.9781436920166016,2.0007805824279785,2.0014617443084717,1.9450950622558594,2.0011558532714844,4.096695423126221,4.09114408493042,3.9071314334869385,4.091649532318115
27,185.9990234375,48.668739318847656,4.252772331237793,133.0775146484375,0.9766749739646912,0.9773774743080139,0.9712654948234558,0.9772734045982361,2.977983236312866,2.9783730506896973,2.9160985946655273,2.977630615234375,2.001574754714966,2.0022597312927246,1.9428132772445679,2.001817226409912,4.0982890129089355,4.091497421264648,3.9055280685424805,4.093677520751953
28,182.37750244140625,47.29442596435547,3.9611222743988037,131.12196350097656,0.9762678742408752,0.9769858717918396,0.9701142907142639,0.9769325852394104,2.977573871612549,2.9779000282287598,2.913062334060669,2.977074146270752,2.002342462539673,2.002984046936035,1.9405786991119385,2.0024235248565674,4.098618030548096,4.09075927734375,3.9047234058380127,4.095282077789307
29,178.9427490234375,46.14124298095703,3.7729032039642334,129.02859497070312,0.9758576154708862,0.9765782952308655,0.9689908623695374,0.9766155481338501,2.977053165435791,2.9772701263427734,2.9101433753967285,2.9764773845672607,2.0030269622802734,2.0035760402679443,1.938413381576538,2.00296688079834,4.09786319732666,4.089138031005859,3.9045636653900146,4.09653902053833
30,175.2083740234375,44.84775161743164,3.5594234466552734,126.80120086669922,0.9754290580749512,0.976141095161438,0.9679084420204163,0.9763203859329224,2.9763519763946533,2.9764137268066406,2.907370090484619,2.9758524894714355,2.003556728363037,2.0039639472961426,1.9363425970077515,2.0034446716308594,4.0962300300598145,4.086816310882568,3.9048755168914795,4.097528457641602
31,172.21633911132812,43.754051208496094,3.3981692790985107,125.06412506103516,0.9749717116355896,0.9756655097007751,0.9668781757354736,0.976046085357666,2.975417137145996,2.9752843379974365,2.904762029647827,2.9752156734466553,2.003875732421875,2.004098415374756,1.934384822845459,2.003861665725708,4.093911647796631,4.083950042724609,3.905503034591675,4.098318576812744
32,168.6990203857422,42.5275993347168,3.1895761489868164,122.98184967041016,0.9744762778282166,0.9751443266868591,0.9659128189086914,0.9757925271987915,2.9742021560668945,2.973848581314087,2.902338981628418,2.974591016769409,2.003934383392334,2.00394344329834,1.9325597286224365,2.00422739982605,4.091060161590576,4.080662727355957,3.9062860012054443,4.09897518157959
33,166.0601043701172,41.561038970947266,3.1657891273498535,121.3332748413086,0.9739389419555664,0.9745753407478333,0.9650208353996277,0.9755597114562988,2.9726951122283936,2.972109794616699,2.9001107215881348,2.9739999771118164,2.0037174224853516,2.0034987926483154,1.9308782815933228,2.0045528411865234,4.087797164916992,4.077052593231201,3.907099723815918,4.09954309463501
34,163.01893615722656,40.47589874267578,2.988475799560547,119.5545654296875,0.9733572602272034,0.9739575386047363,0.9642120003700256,0.9753481149673462,2.9708995819091797,2.970083713531494,2.898087501525879,2.973468065261841,2.0032241344451904,2.002777099609375,1.9293522834777832,2.0048515796661377,4.084221363067627,4.073203086853027,3.9078209400177,4.100067138671875
35,159.80650329589844,39.37191390991211,2.7931125164031982,117.6414794921875,0.9727310538291931,0.9732918739318848,0.963495671749115,0.9751588702201843,2.9688339233398438,2.9677987098693848,2.8962771892547607,2.973022699356079,2.002469778060913,2.001802921295166,1.9279916286468506,2.005138635635376,4.08041524887085,4.069186687469482,3.9083337783813477,4.100579738616943
36,156.07632446289062,38.223060607910156,2.506572723388672,115.34668731689453,0.972061812877655,0.9725812673568726,0.9628810286521912,0.9749930500984192,2.966526985168457,2.9652881622314453,2.894685745239258,2.9726929664611816,2.001478672027588,2.0006062984466553,1.9268046617507935,2.0054306983947754,4.076451301574707,4.065068244934082,3.908541202545166,4.101111888885498
37,153.29241943359375,37.270668029785156,2.4172723293304443,113.60447692871094,0.9713532328605652,0.9718301296234131,0.9623734354972839,0.974851667881012,2.9640142917633057,2.9625892639160156,2.893312931060791,2.972500801086426,2.0002827644348145,1.9992204904556274,1.9257941246032715,2.0057413578033447,4.072388172149658,4.060898303985596,3.9083845615386963,4.101678371429443
38,150.51303100585938,36.283714294433594,2.372889518737793,111.8564224243164,0.970609724521637,0.9710434079170227,0.9619776606559753,0.9747359752655029,2.961329698562622,2.9597363471984863,2.892158031463623,2.972468852996826,1.9989120960235596,1.997676134109497,1.9249614477157593,2.0060853958129883,4.068277835845947,4.056724548339844,3.9078235626220703,4.102293968200684
39,147.80776977539062,35.40631866455078,2.3196873664855957,110.08177185058594,0.9698359966278076,0.9702266454696655,0.9616961479187012,0.9746467471122742,2.958505153656006,2.9567596912384033,2.891216278076172,2.9726128578186035,1.9973950386047363,1.9960005283355713,1.9243054389953613,2.006474733352661,4.064160346984863,4.052584648132324,3.9068455696105957,4.102965831756592
40,145.0483856201172,34.48793029785156,2.2800023555755615,108.28044891357422,0.9690375328063965,0.96938556432724,0.9615309238433838,0.9745851159095764,2.955570697784424,2.953688621520996,2.8904833793640137,2.972949504852295,1.995757818222046,1.9942188262939453,1.9238243103027344,2.0069220066070557,4.060074806213379,4.048513889312744,3.9054501056671143,4.103697776794434
41,142.4419708251953,33.63458251953125,2.286867618560791,106.52052307128906,0.9682194590568542,0.968525767326355,0.9614822268486023,0.9745521545410156,2.9525532722473145,2.9505481719970703,2.8899528980255127,2.9734888076782227,1.9940235614776611,1.992353081703186,1.9235140085220337,2.007437229156494,4.056053161621094,4.044539928436279,3.9036519527435303,4.104491233825684
42,140.066650390625,32.8460693359375,2.320213556289673,104.90037536621094,0.9673870801925659,0.9676527380943298,0.9615486264228821,0.9745485186576843,2.949476957321167,2.947361707687378,2.8896167278289795,2.9742376804351807,1.9922133684158325,1.9904232025146484,1.9233691692352295,2.008028984069824,4.052120208740234,4.040685653686523,3.901475191116333,4.105345726013184
43,137.78636169433594,32.07080078125,2.4085261821746826,103.3070297241211,0.966545581817627,0.9667717814445496,0.9617280960083008,0.9745749831199646,2.946364402770996,2.94415020942688,2.8894662857055664,2.9752001762390137,1.9903463125228882,1.9884469509124756,1.9233837127685547,2.008704662322998,4.048299312591553,4.0369696617126465,3.898949146270752,4.106260299682617
44,135.62445068359375,31.366029739379883,2.494351625442505,101.7640609741211,0.9656998515129089,0.9658878445625305,0.962016761302948,0.9746322631835938,2.9432356357574463,2.9409327507019043,2.8894917964935303,2.9763760566711426,1.9884393215179443,1.9864404201507568,1.9235501289367676,2.009469509124756,4.044605731964111,4.0334062576293945,3.8961050510406494,4.107230186462402
45,133.53346252441406,30.69075584411621,2.623352289199829,100.21935272216797,0.9648544788360596,0.9650058746337891,0.9624103307723999,0.97472083568573,2.9401087760925293,2.9377264976501465,2.889683246612549,2.9777612686157227,1.986507773399353,1.984418272972107,1.9238603115081787,2.010326862335205,4.041053771972656,4.030003547668457,3.892974615097046,4.108252048492432
46,131.48410034179688,30.02547264099121,2.7686400413513184,98.68997955322266,0.9640141129493713,0.9641303420066833,0.9629043340682983,0.9748412370681763,2.9370014667510986,2.9345481395721436,2.8900306224823,2.9793524742126465,1.9845662117004395,1.9823942184448242,1.9243063926696777,2.011279582977295,4.037652969360352,4.02677059173584,3.889587879180908,4.1093220710754395
47,129.57089233398438,29.40967559814453,2.9399642944335938,97.22126007080078,0.9631830453872681,0.9632656574249268,0.9634934663772583,0.9749940633773804,2.933929920196533,2.931412935256958,2.89052414894104,2.98114275932312,1.9826281070709229,1.980380654335022,1.9248801469802856,2.012328863143921,4.034411430358887,4.023712158203125,3.8859734535217285,4.110434055328369
48,127.82331848144531,28.848726272583008,3.1542792320251465,95.8203125,0.9623650312423706,0.9624156355857849,0.9641719460487366,0.9751793742179871,2.930907964706421,2.9283342361450195,2.891153335571289,2.983123302459717,1.9807049036026,1.978388786315918,1.9255728721618652,2.013474464416504,4.031333923339844,4.020827770233154,3.8821582794189453,4.11158561706543
49,126.15778350830078,28.32453727722168,3.3818466663360596,94.45140075683594,0.961563766002655,0.9615838527679443,0.9649338126182556,0.9753976464271545,2.927947998046875,2.9253244400024414,2.8919079303741455,2.985285520553589,1.9788072109222412,1.9764288663864136,1.9263758659362793,2.0147154331207275,4.028421401977539,4.018118381500244,3.8781659603118896,4.1127705574035645
50,124.60086822509766,27.814300537109375,3.6484475135803223,93.13812255859375,0.9607824683189392,0.960773766040802,0.965773344039917,0.975648820400238,2.925063133239746,2.9223949909210205,2.8927788734436035,2.987619161605835,1.976945400238037,1.9745104312896729,1.927281141281128,2.016049385070801,4.0256757736206055,4.015581130981445,3.8740181922912598,4.113986015319824
51,123.05744934082031,27.35430908203125,3.913508415222168,91.78962707519531,0.9600242376327515,0.9599882364273071,0.9666849374771118,0.9759330153465271,2.9222640991210938,2.919556140899658,2.893756866455078,2.990114688873291,1.975128412246704,1.972641944885254,1.9282809495925903,2.0174741744995117,4.023095607757568,4.013213634490967,3.869734525680542,4.115227222442627
52,121.65531921386719,26.919565200805664,4.202710151672363,90.53304290771484,0.9592918157577515,0.9592300057411194,0.9676629900932312,0.976250410079956,2.919559955596924,2.9168174266815186,2.894833564758301,2.9927620887756348,1.973364233970642,1.9708311557769775,1.9293675422668457,2.018986701965332,4.020678520202637,4.011009216308594,3.8653318881988525,4.116489887237549
53,120.32730102539062,26.511009216308594,4.514533996582031,89.3017578125,0.9585875868797302,0.9585016369819641,0.9687021970748901,0.976600706577301,2.9169602394104004,2.91418719291687,2.896000385284424,2.9955527782440186,1.9716603755950928,1.9690852165222168,1.9305341243743896,2.0205841064453125,4.018421173095703,4.008962631225586,3.860825300216675,4.117771625518799
54,119.09195709228516,26.150190353393555,4.804330348968506,88.13743591308594,0.9579135775566101,0.9578049182891846,0.9697974920272827,0.9769838452339172,2.9144718647003174,2.9116716384887695,2.8972504138946533,2.998476505279541,1.9700229167938232,1.9674094915390015,1.9317739009857178,2.0222625732421875,4.016318321228027,4.007069110870361,3.8562278747558594,4.119068145751953
55,117.91034698486328,25.799484252929688,5.137733459472656,86.97312927246094,0.9572715759277344,0.9571416974067688,0.9709441065788269,0.9773995876312256,2.9121012687683105,2.9092776775360107,2.898576021194458,3.0015249252319336,1.968457579612732,1.9658098220825195,1.9330806732177734,2.0240187644958496,4.0143656730651855,4.005319595336914,3.8515515327453613,4.120377063751221
56,116.81819915771484,25.495525360107422,5.451391696929932,85.87128448486328,0.9566628932952881,0.9565131664276123,0.9721376299858093,0.9778476357460022,2.909852981567383,2.9070088863372803,2.8999714851379395,3.0046889781951904,1.9669685363769531,1.9642895460128784,1.9344489574432373,2.025848627090454,4.012557029724121,4.003708362579346,3.8468055725097656,4.121695041656494
57,115.77685546875,25.188962936401367,5.808131694793701,84.7797622680664,0.9560887813568115,0.9559206366539001,0.97337406873703,0.9783275723457336,2.9077324867248535,2.9048702716827393,2.901430606842041,3.007962226867676,1.9655601978302002,1.962853193283081,1.9358735084533691,2.0277493000030518,4.010886192321777,4.002227783203125,3.84199857711792,4.123020172119141
58,114.85081481933594,24.933456420898438,6.158352375030518,83.75900268554688,0.9555498361587524,0.9553647637367249,0.9746495485305786,0.978839099407196,2.9057416915893555,2.9028637409210205,2.9029481410980225,3.011336326599121,1.9642349481582642,1.9615027904510498,1.9373496770858765,2.029717206954956,4.009348392486572,4.0008697509765625,3.8371376991271973,4.124350070953369
59,113.95557403564453,24.69399642944336,6.494862079620361,82.76671600341797,0.955046534538269,0.9548457860946655,0.9759606719017029,0.9793815612792969,2.9038822650909424,2.9009904861450195,2.90451979637146,3.0148048400878906,1.9629948139190674,1.9602400064468384,1.938873291015625,2.0317487716674805,4.007935047149658,3.9996273517608643,3.8322291374206543,4.1256842613220215
60,113.21138763427734,24.482797622680664,6.863034248352051,81.86555480957031,0.9545786380767822,0.9543635845184326,0.9773039221763611,0.9799543619155884,2.902153491973877,2.899250030517578,2.9061408042907715,3.0183610916137695,1.9618399143218994,1.9590650796890259,1.9404401779174805,2.0338404178619385,4.006640911102295,3.998493194580078,3.8272769451141357,4.12701940536499
61,112.60173797607422,24.305173873901367,7.197460651397705,81.09910583496094,0.9541457295417786,0.9539174437522888,0.9786763191223145,0.9805566668510437,2.9005537033081055,2.897639751434326,2.9078071117401123,3.0219979286193848,1.9607696533203125,1.9579765796661377,1.942046880722046,2.0359885692596436,4.005457878112793,3.9974594116210938,3.8222861289978027,4.128355979919434
62,112.31356811523438,24.20655059814453,7.584689617156982,80.52232360839844,0.9537448287010193,0.9535045027732849,0.9800740480422974,0.9811869859695435,2.8990721702575684,2.8961493968963623,2.9095144271850586,3.0257067680358887,1.9597773551940918,1.956968069076538,1.9436891078948975,2.0381882190704346,4.004376411437988,3.9965171813964844,3.81725811958313,4.129693031311035
63,111.48202514648438,23.98094940185547,7.873476982116699,79.62759399414062,0.9533774852752686,0.9531261324882507,0.9814957976341248,0.9818454384803772,2.897714614868164,2.8947837352752686,2.9112608432769775,3.0294864177703857,1.9588671922683716,1.9560432434082031,1.9453651905059814,2.040438652038574,4.003392696380615,3.995661735534668,3.812197208404541,4.131028175354004
64,110.21248626708984,23.754894256591797,8.180018424987793,78.27757263183594,0.9530447721481323,0.9527836441993713,0.9829401969909668,0.9825320839881897,2.8964853286743164,2.893547773361206,2.913043737411499,3.033334255218506,1.958043098449707,1.9552063941955566,1.947073221206665,2.042738914489746,4.002502918243408,3.994887590408325,3.8071067333221436,4.132360458374023
65,109.69116973876953,23.6542911529541,8.471282005310059,77.56559753417969,0.9527444243431091,0.9524744153022766,0.9844046831130981,0.9832457304000854,2.8953757286071777,2.8924319744110107,2.914860486984253,3.0372445583343506,1.9572992324829102,1.9544508457183838,1.9488104581832886,2.0450854301452637,4.001699447631836,3.994187831878662,3.8019866943359375,4.1336894035339355
66,109.02529907226562,23.513723373413086,8.810785293579102,76.70079040527344,0.9524758458137512,0.9521979689598083,0.9858877062797546,0.9839857816696167,2.894383668899536,2.891434669494629,2.9167094230651855,3.0412137508392334,1.956634759902954,1.9537761211395264,1.950575351715088,2.047476053237915,4.000977993011475,3.9935574531555176,3.7968392372131348,4.135014533996582
67,108.48971557617188,23.41889762878418,9.109169006347656,75.9616470336914,0.9522373080253601,0.9519526362419128,0.9873873591423035,0.9847514033317566,2.893503189086914,2.890549898147583,2.918588161468506,3.0452370643615723,1.956045389175415,1.9531781673431396,1.9523656368255615,2.049907922744751,4.000331401824951,3.992990493774414,3.7916650772094727,4.136335849761963
68,107.936767578125,23.321887969970703,9.444172859191895,75.17070770263672,0.9520269632339478,0.9517362713813782,0.9889018535614014,0.985541582107544,2.8927268981933594,2.8897695541381836,2.92049503326416,3.0493111610412598,1.95552659034729,1.9526515007019043,1.9541800022125244,2.0523786544799805,3.9997544288635254,3.9924819469451904,3.7864644527435303,4.13765287399292
69,107.34452819824219,23.298276901245117,9.584364891052246,74.4618911743164,0.9518399238586426,0.9515439867973328,0.990428626537323,0.986354410648346,2.8920369148254395,2.8890767097473145,2.9224281311035156,3.0534281730651855,1.9550658464431763,1.9521844387054443,1.956015944480896,2.0548834800720215,3.9992382526397705,3.9920244216918945,3.781236171722412,4.138967514038086
70,106.75111389160156,23.148841857910156,9.967177391052246,73.63509368896484,0.9516777992248535,0.9513773918151855,0.9919676184654236,0.9871902465820312,2.891439437866211,2.888476610183716,2.9243862628936768,3.057589054107666,1.9546679258346558,1.9517807960510254,1.9578731060028076,2.0574231147766113,3.9987809658050537,3.9916157722473145,3.775982141494751,4.140276908874512
71,106.10234069824219,23.152376174926758,9.974541664123535,72.97542572021484,0.951535165309906,0.9512310028076172,0.993516206741333,0.9880467653274536,2.890913963317871,2.887949228286743,2.926368236541748,3.06178617477417,1.9543185234069824,1.9514268636703491,1.959749460220337,2.0599920749664307,3.9983744621276855,3.9912493228912354,3.7707016468048096,4.1415839195251465
72,105.57971954345703,23.18505096435547,10.035048484802246,72.359619140625,0.9514054656028748,0.9510979652404785,0.995071291923523,0.9889214038848877,2.8904364109039307,2.887470245361328,2.928370714187622,3.0660104751586914,1.95400071144104,1.9511051177978516,1.9616422653198242,2.062584638595581,3.9980084896087646,3.9909191131591797,3.765392780303955,4.142889976501465
73,105.70314025878906,23.11728286743164,10.82520866394043,71.76065063476562,0.951288104057312,0.9509778022766113,0.99663245677948,0.9898136258125305,2.8900041580200195,2.8870372772216797,2.930394172668457,3.070261001586914,1.9537129402160645,1.9508144855499268,1.9635515213012695,2.065199851989746,3.997680187225342,3.9906222820281982,3.760057210922241,4.144195079803467
74,105.43482208251953,23.047618865966797,10.711790084838867,71.6754150390625,0.9511833190917969,0.95087069272995,0.9981997609138489,0.9907236099243164,2.8896186351776123,2.8866515159606934,2.932438373565674,3.074538230895996,1.953456163406372,1.9505555629730225,1.9654769897460938,2.067838191986084,3.997386932373047,3.990355968475342,3.754694700241089,4.145499229431152
75,105.74771118164062,23.24274444580078,11.072871208190918,71.43209075927734,0.9510774612426758,0.9507624506950378,0.9997683763504028,0.9916466474533081,2.889228343963623,2.8862617015838623,2.9345006942749023,3.078827381134033,1.953194499015808,1.9502921104431152,1.9674158096313477,2.0704894065856934,3.99711012840271,3.990109920501709,3.749298334121704,4.146805286407471
76,111.45631408691406,24.27465057373047,13.150114059448242,74.03154754638672,0.9509379863739014,0.9506188631057739,1.0013233423233032,0.9925693869590759,2.8887124061584473,2.8857438564300537,2.936572790145874,3.083080530166626,1.9528428316116333,1.949935793876648,1.9693574905395508,2.073122024536133,3.996791362762451,3.989858388900757,3.7438600063323975,4.148129463195801
77,111.25859069824219,24.659101486206055,12.036253929138184,74.56324005126953,0.9507562518119812,0.9504305720329285,1.0028609037399292,0.9934881925582886,2.8880388736724854,2.8850646018981934,2.9386518001556396,3.087287187576294,1.9523792266845703,1.9494632482528687,1.971299171447754,2.07572865486145,3.9964072704315186,3.989589214324951,3.738382339477539,4.149473190307617
78,124.90353393554688,25.949499130249023,21.91463851928711,77.03939819335938,0.9505090713500977,0.9501710534095764,1.0043715238571167,0.9943940043449402,2.887122392654419,2.8841300010681152,2.9407362937927246,3.0914146900177,1.9517463445663452,1.9488089084625244,1.9732370376586914,2.0782876014709473,3.9958736896514893,3.9892661571502686,3.732860803604126,4.150846004486084
79,156.60842895507812,28.579219818115234,44.73680114746094,83.29241180419922,0.9501751661300659,0.9498106837272644,1.0058343410491943,0.9952705502510071,2.88588547706604,2.882838249206543,2.942808151245117,3.095399856567383,1.9508979320526123,1.9479035139083862,1.975151777267456,2.0807578563690186,3.9950199127197266,3.988801956176758,3.7273426055908203,4.152253150939941
