traj_id,t,x0,ic0,x1,ic1
0,0.0,9.262203592754396,9.262203592754396,11.805087603647573,11.805087603647573
0,0.033444816053511704,9.378003270387742,9.262203592754396,11.576179366451814,11.805087603647573
0,0.06688963210702341,9.490001760523858,9.262203592754396,11.354800045223273,11.805087603647573
0,0.1003344481605351,9.598322102006936,9.262203592754396,11.14070226018063,11.805087603647573
0,0.13377926421404682,9.70308392311577,9.262203592754396,10.933646511582364,11.805087603647573
0,0.16722408026755853,9.804403266784792,9.262203592754396,10.733401192067191,11.805087603647573
0,0.2006688963210702,9.902392625357965,9.262203592754396,10.539742281228689,11.805087603647573
0,0.23411371237458192,9.997160972450384,9.262203592754396,10.35245313375005,11.805087603647573
0,0.26755852842809363,10.088813817518234,9.262203592754396,10.171324279375405,11.805087603647573
0,0.3010033444816053,10.177453313830865,9.262203592754396,9.996153064321707,11.805087603647573
0,0.33444816053511706,10.263178321907844,9.262203592754396,9.826743523305794,11.805087603647573
0,0.36789297658862874,10.346084502196215,9.262203592754396,9.662906150722053,11.805087603647573
0,0.4013377926421404,10.426264410911028,9.262203592754396,9.504457671794333,11.805087603647573
0,0.43478260869565216,10.503807587978134,9.262203592754396,9.351220835970436,11.805087603647573
0,0.46822742474916385,10.578800650420543,9.262203592754396,9.2030242230366,11.805087603647573
0,0.5016722408026756,10.651327380208084,9.262203592754396,9.059702052456998,11.805087603647573
0,0.5351170568561873,10.7214688123277,9.262203592754396,8.921093997749454,11.805087603647573
0,0.568561872909699,10.78930331906656,9.262203592754396,8.787045011209653,11.805087603647573
0,0.6020066889632106,10.854906703118877,9.262203592754396,8.657405118261511,11.805087603647573
0,0.6354515050167224,10.918352258670293,9.262203592754396,8.532029307528122,11.805087603647573
0,0.6688963210702341,10.97971086535225,9.262203592754396,8.41077732619976,11.805087603647573
0,0.7023411371237458,11.039051061888546,9.262203592754396,8.293513522169153,11.805087603647573
0,0.7357859531772575,11.096439098656619,9.262203592754396,8.180106735561608,11.805087603647573
0,0.7692307692307692,11.151939038900256,9.262203592754396,8.070430085964384,11.805087603647573
0,0.8026755852842808,11.205612789687684,9.262203592754396,7.964360893032918,11.805087603647573
0,0.8361204013377926,11.257520187005781,9.262203592754396,7.861780501032192,11.805087603647573
0,0.8695652173913043,11.307719052899012,9.262203592754396,7.762574147049571,11.805087603647573
0,0.903010033444816,11.356265227645943,9.262203592754396,7.666630868473618,11.805087603647573
0,0.9364548494983277,11.403212660062819,9.262203592754396,7.573843323037707,11.805087603647573
0,0.9698996655518394,11.448613415447275,9.262203592754396,7.484107722312338,11.805087603647573
0,1.0033444816053512,11.492517747232007,9.262203592754396,7.397323681941598,11.805087603647573
0,1.0367892976588629,11.53497413371202,9.262203592754396,7.313394112956651,11.805087603647573
0,1.0702341137123745,11.576029290978925,9.262203592754396,7.232225141344989,11.805087603647573
0,1.1036789297658862,11.615728249165201,9.262203592754396,7.153725956393388,11.805087603647573
0,1.137123745819398,11.654114364627729,9.262203592754396,7.077808728162324,11.805087603647573
0,1.1705685618729096,11.691229319704208,9.262203592754396,7.004388532554363,11.805087603647573
0,1.2040133779264213,11.727113162967708,9.262203592754396,6.933383247497447,11.805087603647573
0,1.237458193979933,11.76180432072398,9.262203592754396,6.864713468265197,11.805087603647573
0,1.2709030100334449,11.795339659532193,9.262203592754396,6.798302356331767,11.805087603647573
0,1.3043478260869565,11.827754451790348,9.262203592754396,6.734075617411375,11.805087603647573
0,1.3377926421404682,11.859082390531102,9.262203592754396,6.6719614130684315,11.805087603647573
0,1.37123745819398,11.88935562576958,9.262203592754396,6.611890253410268,11.805087603647573
0,1.4046822742474916,11.918604753437764,9.262203592754396,6.5537949360970345,11.805087603647573
0,1.4381270903010033,11.946858816567788,9.262203592754396,6.497610474691515,11.805087603647573
0,1.471571906354515,11.974145335417699,9.262203592754396,6.443274016853463,11.805087603647573
0,1.5050167224080266,12.000490303682515,9.262203592754396,6.390724777217609,11.805087603647573
0,1.5384615384615383,12.025918182036529,9.262203592754396,6.339903973320584,11.805087603647573
0,1.57190635451505,12.050451935397188,9.262203592754396,6.290754754320116,11.805087603647573
0,1.6053511705685617,12.074113046903785,9.262203592754396,6.243222136985197,11.805087603647573
0,1.6387959866220736,12.096921503055622,9.262203592754396,6.197252949334269,11.805087603647573
0,1.6722408026755853,12.118895838988003,9.262203592754396,6.152795768047363,11.805087603647573
0,1.705685618729097,12.140053185685138,9.262203592754396,6.109800858989324,11.805087603647573
